drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,0,27,9,1:20
10,1,Missed FG,-10,30,10,0:51
20,1,Punt,-5,11,7,1:43
6,2,Missed FG,0,54,9,3:43
18,6,Touchdown,5,72,13,3:59
1,1,Punt,-5,18,8,3:44
5,0,Punt,0,4,4,1:30
13,1,Touchdown,0,80,4,1:12
21,1,Punt,-5,17,10,2:11
23,0,End of Game,0,-1,2,0:24
11,0,Punt,0,2,5,1:21
14,0,Interception,0,0,2,0:16
8,5,Touchdown,0,91,11,5:20
19,0,Punt,0,9,7,2:23
22,2,Interception,-30,52,11,1:54
12,0,Punt,0,7,4,1:29
16,4,Interception,-10,69,12,4:49
7,1,Punt,0,14,5,2:06
3,3,Field Goal,5,35,13,4:11
17,2,Punt,-5,29,11,4:05
4,1,Missed FG,0,54,7,1:18
2,5,Field Goal,5,64,14,5:57
15,3,Touchdown,0,43,9,4:14
