drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1471,2,07:43,,15,2,-5,CLE 15,0,TB,INT
9,1433,1,08:30,,10,2,-5,CLE 10,0,TB,
9,1454,0,07:43,,0,2,-5,,0,,TIMEOUT
24,4017,0,02:00,,0,4,40,,0,,
24,4113,4,01:43,,11,4,30,CLE 47,0,TB,
24,4034,2,02:00,,1,4,40,CLE 37,0,TB,
24,3982,1,02:29,,10,4,40,CLE 46,0,TB,
24,4056,3,01:55,,1,4,40,CLE 37,0,TB,
24,3947,1,02:37,,10,4,31,TB 23,0,TB,
24,4078,4,01:49,,1,4,30,CLE 37,0,TB,PENALTY
10,1543,3,06:24,,8,2,2,CLE 10,0,CLE,
10,1518,2,07:02,,4,2,2,CLE 14,0,CLE,
10,1497,1,07:34,,10,2,6,CLE 8,0,CLE,
10,1565,4,06:19,,8,2,2,CLE 10,0,CLE,PUNT
20,3302,2,11:25,,10,4,4,TB 39,0,TB,
20,3280,1,11:30,,10,4,0,TB 39,0,TB,
20,3392,4,09:46,,15,4,-5,TB 34,0,TB,PUNT
20,3360,3,10:48,,11,4,-5,TB 38,0,TB,
20,3327,3,10:48,,6,4,-5,TB 43,0,TB,PENALTY
6,1042,1,00:03,,5,1,20,TB 5,0,CLE,
6,1104,3,14:20,,4,2,10,TB 4,0,CLE,
6,1079,2,15:00,,1,2,17,TB 1,0,CLE,
6,1123,4,13:38,,11,2,10,TB 11,1,CLE,FG
6,997,1,00:21,,10,1,20,TB 21,0,CLE,
18,3002,0,,,0,3,8,,0,,
18,3051,4,14:57,,2,4,8,TB 48,0,TB,PUNT
18,2957,1,01:02,,10,3,3,TB 40,0,TB,
18,3018,3,15:00,,2,4,8,TB 48,0,TB,
18,2978,2,00:19,,7,3,8,TB 43,0,TB,
25,4173,2,01:32,,8,4,4,CLE 49,0,CLE,
25,4194,3,00:49,,6,4,5,TB 49,0,CLE,
25,4156,0,01:33,,0,4,2,,0,,TIMEOUT
25,4215,0,00:04,,0,4,5,,0,,TIMEOUT
25,4135,1,01:39,,10,4,2,CLE 47,0,CLE,
25,4232,4,00:04,,5,4,5,TB 48,0,CLE,
1,128,1,13:32,,10,1,24,TB 34,0,TB,
1,284,3,09:58,,7,1,67,CLE 13,0,TB,
1,241,1,10:45,,10,1,64,CLE 16,0,TB,
1,196,2,11:56,,1,1,37,CLE 47,0,TB,
1,107,3,14:15,,5,1,14,TB 25,0,TB,
1,85,2,14:56,,10,1,5,TB 20,0,TB,
1,263,2,10:39,,10,1,67,CLE 16,0,TB,
1,149,1,12:52,,10,1,28,TB 44,0,TB,
1,306,4,09:50,,7,1,67,CLE 13,0,TB,FGB
1,51,1,15:00,,10,1,67,TB 20,0,TB,
1,173,2,12:14,,6,1,33,TB 48,0,TB,PENALTY
1,36,0,15:00,,0,1,0,CLE 35,0,CLE,KICKOFF
1,217,1,11:20,,10,1,64,CLE 43,0,TB,
5,889,2,01:56,,6,1,12,TB 12,0,TB,PENALTY
5,943,1,01:17,,10,1,23,TB 20,0,TB,
5,922,3,01:49,,1,1,12,TB 17,0,TB,
5,967,1,00:38,,10,1,23,TB 31,0,TB,INT
5,868,1,02:32,,10,1,4,TB 8,0,TB,
13,2256,2,11:39,,9,3,71,TB 12,0,CLE,
13,2120,1,14:39,,10,3,32,CLE 32,0,CLE,
13,2228,1,12:15,,10,3,68,TB 13,0,CLE,
13,2159,1,13:58,,10,3,35,TB 48,0,CLE,
13,2372,2,09:14,,2,3,80,TB 2,1,CLE,TD
13,2330,4,10:10,,1,3,80,TB 4,0,CLE,
13,2277,3,10:59,,6,3,73,TB 9,0,CLE,
13,2180,2,13:22,,7,3,41,TB 45,0,CLE,
13,2351,1,09:49,,2,3,78,TB 2,0,CLE,
13,2301,4,10:16,,4,3,78,TB 7,0,CLE,PENALTY
13,2069,0,15:00,,0,3,35,TB 35,0,TB,KICKOFF
13,2392,0,09:10,,0,3,80,TB 2,1,CLE,XP
13,2204,3,12:50,,1,3,68,TB 39,0,CLE,
13,2092,1,15:00,,10,3,12,CLE 20,0,CLE,
21,3504,0,08:59,,0,4,35,TB 2,0,CLE,2PPF
21,3469,2,09:35,,9,4,35,TB 34,1,CLE,TD
21,3448,1,09:42,,10,4,35,TB 35,0,CLE,
23,3739,2,06:17,,1,4,9,CLE 29,0,CLE,
23,3928,4,02:44,,8,4,25,CLE 45,0,CLE,PUNT
23,3864,2,02:55,,5,4,25,CLE 48,0,CLE,
23,3906,3,02:47,,8,4,25,CLE 45,0,CLE,
23,3889,0,02:47,,0,4,25,,0,,TIMEOUT
23,3714,1,06:58,,10,4,9,CLE 20,0,CLE,
23,3802,0,04:17,,0,4,10,,0,,TIMEOUT
23,3760,3,05:40,,1,4,11,CLE 29,0,CLE,
23,3843,1,03:38,,10,4,28,CLE 43,0,CLE,
23,3781,1,05:02,,10,4,10,CLE 31,0,CLE,
23,3819,2,04:17,,11,4,23,CLE 30,0,CLE,
11,1723,3,03:05,,8,2,42,CLE 27,0,TB,
11,1654,1,04:59,,10,2,35,TB 49,0,TB,
11,1699,2,03:45,,11,2,37,CLE 30,0,TB,
11,1678,1,04:26,,10,2,34,CLE 29,0,TB,
11,1744,4,02:29,,3,2,42,CLE 22,1,TB,FG
11,1633,2,05:37,,1,2,13,TB 45,0,TB,
11,1608,1,06:13,,10,2,9,TB 36,0,TB,
14,2602,4,04:59,,3,3,38,CLE 42,0,TB,PUNT
14,2435,1,09:10,,10,3,17,TB 20,0,TB,
14,2408,0,09:10,,0,3,0,CLE 35,0,CLE,KICKOFF
14,2480,2,07:59,,11,3,21,TB 36,0,TB,PENALTY
14,2512,2,07:35,,6,3,31,TB 41,0,TB,
14,2459,1,08:35,,10,3,16,TB 37,0,TB,
14,2557,2,06:21,,10,3,40,CLE 49,0,TB,
14,2536,1,07:03,,10,3,31,CLE 49,0,TB,
14,2581,3,05:38,,1,3,38,CLE 40,0,TB,
8,1407,1,08:38,,10,2,0,CLE 18,0,CLE,INT
8,1385,0,08:44,,0,2,0,TB 35,0,TB,KICKOFF
19,3070,1,14:45,,10,4,22,CLE 9,0,CLE,PENALTY
19,3251,1,11:37,,10,4,57,TB 34,0,CLE,INT
19,3227,1,12:12,,10,4,57,TB 48,0,CLE,
19,3178,1,13:27,,10,4,22,CLE 28,0,CLE,
19,3203,2,12:52,,7,4,43,CLE 31,0,CLE,
19,3103,1,14:37,,14,4,-4,CLE 5,0,CLE,
19,3149,3,13:57,,16,4,19,CLE 3,0,CLE,
19,3125,2,14:34,,14,4,-6,CLE 5,0,CLE,
22,3527,0,08:59,,0,4,0,CLE 35,0,CLE,KICKOFF
22,3695,4,07:05,,3,4,16,TB 36,0,TB,PUNT
22,3646,0,07:30,,0,4,13,,0,,TIMEOUT
22,3674,3,07:30,,6,4,16,TB 33,0,TB,
22,3603,1,08:14,,10,4,13,TB 29,0,TB,
22,3624,2,07:36,,6,4,13,TB 33,0,TB,
22,3546,1,08:59,,10,4,4,TB 20,0,TB,
22,3570,2,08:20,,6,4,13,TB 24,0,TB,PENALTY
12,1826,1,02:00,,10,2,28,CLE 31,0,CLE,
12,1763,0,02:25,,0,2,0,TB 35,0,TB,KICKOFF
12,1895,1,00:59,,10,2,45,TB 37,0,CLE,
12,2036,1,00:03,,10,2,54,TB 25,1,CLE,FG
12,1972,3,00:15,,14,2,54,TB 41,0,CLE,
