drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,0,15,7,0:58
24,3,Downs,0,49,12,2:54
10,0,End of Half,0,5,3,0:13
20,0,Fumble,0,0,1,0:10
6,5,Field Goal,-20,97,16,6:04
18,0,Interception,0,0,1,0:13
25,0,End of Game,0,-1,2,0:09
1,3,Missed FG,-10,59,12,5:02
5,0,Punt,0,8,5,1:34
13,1,Punt,0,21,7,3:11
21,1,Field Goal,10,3,5,2:31
23,0,Punt,0,5,7,0:26
11,0,Punt,0,-1,5,1:31
14,0,Punt,0,0,4,0:26
8,2,Field Goal,-10,36,8,2:06
19,5,Touchdown,3,67,12,4:53
22,1,Punt,15,-2,7,1:16
12,5,Touchdown,0,63,9,4:01
16,2,Punt,0,16,9,3:59
7,3,Missed FG,0,49,10,4:41
3,3,Fumble,-5,66,13,5:27
17,0,Punt,0,-1,4,0:59
4,0,Punt,0,-1,4,1:07
2,1,Punt,0,16,5,2:48
15,5,Touchdown,5,67,10,3:21
