drive,fds,result,penyds,ydsgained,numplays,postime
24,2,Interception,0,27,6,2:20
25,0,Punt,0,9,4,1:27
26,3,Downs,0,58,10,3:09
27,0,Punt,0,7,5,1:25
20,3,Interception,0,50,7,2:23
21,0,Punt,0,8,4,1:17
22,3,Punt,2,29,10,2:56
23,0,Punt,0,-1,4,1:09
28,5,Touchdown,0,71,13,2:30
29,0,End of Game,0,-2,4,0:52
1,2,Punt,-5,45,13,5:44
3,1,Field Goal,0,74,8,3:16
2,5,Touchdown,-10,94,12,3:58
5,1,Punt,-17,26,7,2:51
4,4,Touchdown,0,82,10,2:45
7,4,Touchdown,0,80,10,3:43
6,1,Touchdown,0,63,2,0:09
9,1,Punt,0,12,7,2:14
8,4,Touchdown,-5,85,11,3:31
11,2,Field Goal,0,40,12,0:56
10,0,Punt,5,4,6,0:50
13,3,Touchdown,0,61,6,0:46
12,0,End of Half,0,0,1,0:03
15,2,Touchdown,0,57,4,0:51
14,0,Punt,0,-10,5,1:50
17,0,Punt,0,7,4,1:45
16,1,Punt,0,25,8,2:44
19,2,Touchdown,0,68,4,1:18
18,1,Punt,0,28,5,1:18
