drive,fds,result,penyds,ydsgained,numplays,postime
9,3,Touchdown,-5,77,10,3:24
24,2,End of Game,0,31,6,0:38
10,3,Field Goal,0,66,10,2:45
20,2,Punt,0,23,8,2:53
6,6,Touchdown,0,92,11,3:52
18,2,Fumble,0,51,6,2:13
1,1,Punt,0,27,8,2:21
5,0,Punt,0,6,6,1:35
13,0,Punt,0,6,5,1:29
21,4,Touchdown,0,71,10,4:19
23,0,Punt,-5,-2,8,1:02
11,3,End of Half,19,2,8,0:44
14,2,Punt,15,17,8,3:35
8,0,Punt,0,8,4,2:05
19,2,Field Goal,0,65,6,1:30
22,5,Field Goal,10,62,16,2:16
12,1,Field Goal,0,35,7,2:49
16,0,Punt,-5,11,5,2:08
7,5,Interception,-5,66,13,5:49
3,0,Interception,0,0,1,0:08
17,0,Punt,0,8,4,1:22
4,5,Touchdown,20,65,11,4:09
2,2,Punt,0,29,8,3:08
15,3,Punt,0,35,8,3:46
