drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,-5,-2,6,1:11
24,4,Field Goal,0,66,13,1:54
10,1,Punt,0,4,5,2:13
20,4,Field Goal,5,57,12,3:32
6,0,Punt,0,9,4,1:46
27,4,Field Goal,15,41,15,8:48
18,0,Punt,0,-5,5,1:32
26,1,Punt,0,16,6,1:05
25,0,End of Half,0,-1,3,0:16
1,5,Touchdown,0,80,14,5:17
5,1,Punt,0,23,8,1:36
13,0,Interception,0,-6,3,0:33
21,3,Punt,0,30,12,4:37
23,2,Punt,0,28,10,4:15
11,1,Punt,0,21,9,0:44
14,0,Punt,0,9,5,1:45
8,0,Punt,0,1,5,0:57
19,1,Field Goal,0,19,5,1:31
22,1,Punt,0,16,7,1:56
12,0,End of Half,0,4,1,0:10
16,0,Punt,0,-3,4,1:33
7,3,Touchdown,0,28,10,2:34
3,3,Interception,0,60,9,4:26
17,3,Touchdown,-5,57,10,3:36
4,4,Field Goal,0,61,13,5:21
2,6,Touchdown,5,75,14,3:45
15,1,Punt,30,-10,6,3:00
