drive,fds,result,penyds,ydsgained,numplays,postime
9,0,End of Half,0,8,3,0:30
18,0,End of Half,0,-1,3,0:17
6,4,Field Goal,0,73,10,5:32
14,2,Punt,0,24,12,3:08
7,2,Interception,0,36,10,2:09
8,3,Touchdown,0,50,9,0:53
10,0,Punt,0,1,5,1:03
19,5,Field Goal,11,57,20,7:08
12,4,Touchdown,38,38,12,3:56
16,1,Downs,0,20,12,3:04
11,2,Fumble,0,26,7,3:55
3,0,Fumble,-6,35,2,0:41
17,3,Touchdown,-5,45,7,1:35
4,0,Field Goal,0,1,4,0:58
2,2,Punt,5,27,9,4:12
1,5,Field Goal,4,67,18,7:06
5,5,Fumble,5,62,16,7:59
13,6,Touchdown,-15,95,13,5:51
15,4,Field Goal,-10,87,15,7:11
20,1,Downs,0,22,6,2:08
