drive,fds,result,penyds,ydsgained,numplays,postime
20,4,Field Goal,-15,77,16,3:36
21,0,Punt,0,9,8,0:31
22,3,End of Game,-15,75,14,1:44
1,0,Punt,0,7,5,1:44
3,2,Punt,5,20,9,3:35
2,5,Touchdown,0,62,10,3:30
5,4,Touchdown,0,91,13,5:28
4,1,Punt,-15,27,9,3:21
7,6,Touchdown,-10,94,13,6:50
6,2,Fumble,0,59,7,3:15
9,0,End of Half,0,-6,3,0:47
8,1,Punt,0,14,8,1:30
11,1,Field Goal,0,20,5,2:18
10,0,Interception,0,0,2,0:11
13,0,Punt,-5,-11,6,2:15
12,5,Touchdown,0,91,11,4:57
15,2,Touchdown,0,60,6,1:50
14,0,Punt,-10,9,5,1:56
17,4,Touchdown,0,67,7,3:23
16,0,Punt,0,-2,6,1:39
19,0,Punt,0,7,5,1:51
18,4,Touchdown,12,63,12,3:49
