drive,fds,result,penyds,ydsgained,numplays,postime
24,2,End of Game,0,24,8,4:13
20,0,Punt,0,6,4,2:19
21,0,Punt,0,7,4,1:29
22,0,Punt,0,9,7,0:47
23,3,Interception,5,41,5,0:39
1,4,Touchdown,0,80,11,3:05
3,5,Touchdown,0,88,8,2:01
2,3,Punt,0,35,13,5:46
5,2,Field Goal,0,67,9,2:46
4,3,Touchdown,0,67,10,4:12
7,0,Punt,0,6,4,1:33
6,0,Punt,0,7,5,1:52
9,5,Field Goal,10,48,18,3:56
8,1,Punt,0,13,6,3:14
11,0,Field Goal,0,3,5,0:58
10,0,Fumble,0,9,2,0:16
13,1,Punt,0,25,7,3:20
12,0,End of Half,0,-1,2,0:21
15,0,Field Goal,0,3,4,2:09
14,0,Fumble,0,1,2,0:19
17,3,Interception,0,23,12,4:43
16,3,Touchdown,15,65,8,1:52
19,2,Downs,0,38,7,1:34
18,5,Field Goal,0,67,17,6:36
