drive,fds,result,penyds,ydsgained,numplays,postime
1,1,Punt,-5,23,8,2:39
9,5,Touchdown,23,58,12,3:06
24,0,End of Game,0,-2,2,0:21
18,0,Punt,0,9,4,2:20
20,2,Field Goal,-5,26,10,4:27
15,2,Punt,0,26,12,3:51
16,0,Punt,-5,5,5,2:32
14,2,Touchdown,0,62,8,2:12
19,1,Punt,11,0,5,1:04
17,1,Downs,-5,27,9,3:35
23,0,Interception,0,0,2,0:20
6,2,Field Goal,0,38,9,2:14
12,3,Touchdown,0,33,7,2:34
8,2,Field Goal,0,33,10,4:24
13,1,Downs,4,21,9,2:15
5,0,Punt,0,6,4,1:39
10,3,Field Goal,0,55,14,1:49
2,1,Punt,0,18,7,3:30
3,2,Punt,-10,32,9,4:11
7,2,Punt,-25,37,12,3:37
11,1,Interception,0,13,4,1:04
22,0,Punt,-5,3,8,1:06
21,6,Touchdown,2,73,12,2:19
4,2,Punt,-5,37,11,2:51
