drive,fds,result,penyds,ydsgained,numplays,postime
11,1,Punt,-15,35,11,3:28
10,0,End of Half,0,-1,3,0:02
13,1,Punt,0,19,7,3:07
12,5,Touchdown,0,75,13,5:18
15,2,Field Goal,-5,32,10,3:43
14,0,Punt,0,-5,4,1:43
17,0,Punt,0,4,5,1:41
16,5,Touchdown,0,80,12,4:32
19,1,Downs,0,33,7,1:13
18,4,Touchdown,0,81,9,2:54
20,1,End of Game,0,23,6,2:21
1,0,Punt,0,9,5,1:30
3,0,Punt,-5,4,6,2:20
2,2,Field Goal,5,31,8,4:02
5,0,Punt,0,9,6,1:41
4,6,Touchdown,9,57,14,5:27
7,4,Interception,0,74,11,4:53
6,1,Punt,0,15,5,2:14
9,7,Touchdown,0,97,17,3:06
8,2,Punt,-5,24,9,4:45
