drive,fds,result,penyds,ydsgained,numplays,postime
9,5,Touchdown,0,80,14,5:38
10,2,Punt,26,-3,9,2:15
20,0,Fumble,0,13,3,0:11
6,6,Touchdown,-13,93,20,7:40
18,5,Touchdown,19,52,15,1:30
1,2,Field Goal,-10,77,11,4:27
5,5,Touchdown,0,80,11,4:10
13,3,Touchdown,0,80,6,2:31
21,0,Field Goal,0,4,4,1:32
11,1,Punt,0,19,5,1:30
14,5,Touchdown,0,80,15,6:35
8,2,Field Goal,0,58,8,0:20
19,3,Field Goal,0,47,11,1:20
12,1,Interception,0,66,5,2:45
16,0,Punt,0,4,4,0:47
7,8,Touchdown,5,75,14,3:46
3,2,Field Goal,0,28,10,3:59
17,4,Touchdown,0,94,9,3:26
4,4,Fumble,0,79,9,3:43
2,0,Punt,-5,4,6,1:55
15,0,Punt,-5,10,6,1:43
