drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,7,4,1:29
24,1,End of Game,0,12,10,3:22
10,5,Touchdown,0,73,16,4:10
20,1,Punt,0,11,7,3:12
6,2,Touchdown,0,75,7,2:28
18,1,Missed FG,0,8,8,4:06
1,3,Field Goal,30,33,10,3:28
5,7,Touchdown,18,60,14,5:19
13,0,Fumble,0,-5,2,0:08
21,5,Touchdown,0,69,10,3:10
23,2,Touchdown,0,53,7,0:51
11,0,End of Half,0,-7,6,0:48
14,0,Field Goal,0,-3,4,1:09
8,0,Punt,0,-9,5,2:39
19,1,Punt,5,-11,7,1:58
22,0,Punt,-7,3,8,1:35
12,4,Touchdown,-5,80,11,4:17
16,0,Punt,0,8,4,1:39
7,0,Punt,-10,18,6,1:58
3,0,Punt,0,-2,4,0:55
17,1,Downs,0,25,6,2:45
4,1,Field Goal,0,61,7,3:01
2,1,Punt,-30,43,9,3:45
15,0,Punt,0,2,5,1:48
