drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Punt,0,3,4,1:06
21,0,Punt,0,0,6,0:31
22,2,Interception,-15,44,8,1:49
23,0,End of Game,0,-2,3,1:11
1,5,Touchdown,15,61,12,5:14
3,1,Field Goal,0,39,9,3:40
2,6,Touchdown,5,73,14,5:42
5,5,Touchdown,0,79,10,4:35
4,0,Punt,-10,17,7,2:14
7,2,Punt,-10,35,13,3:26
6,4,Field Goal,0,57,16,5:02
9,4,Touchdown,0,56,11,3:56
8,0,End of Half,0,-1,2,0:07
11,3,Touchdown,0,79,8,3:15
10,0,Punt,0,4,5,1:00
13,1,Punt,0,17,6,2:02
12,0,Punt,0,2,5,1:36
15,0,Punt,0,2,4,0:43
14,2,Missed FG,0,47,11,4:39
17,0,Punt,0,9,4,2:11
16,0,Punt,0,-8,4,1:01
19,1,Punt,0,22,6,2:37
18,0,Punt,0,9,4,2:23
