drive,fds,result,penyds,ydsgained,numplays,postime
9,3,Punt,-5,42,14,1:42
10,0,End of Half,0,-1,2,0:09
20,2,Interception,0,37,9,1:05
6,2,Punt,5,12,8,3:36
18,3,Field Goal,0,50,9,2:54
1,2,Fumble,-5,28,11,3:18
5,0,Punt,0,4,6,1:00
13,7,Touchdown,5,71,15,6:48
21,3,Field Goal,15,35,12,1:26
11,0,Fumble,0,0,1,0:08
14,2,Missed FG,0,52,11,4:24
8,0,Punt,0,7,5,1:48
19,1,Punt,0,10,8,3:41
22,0,End of Game,0,0,4,0:05
12,0,Missed FG,0,0,4,1:18
16,5,Touchdown,-10,95,16,4:59
7,7,Touchdown,-20,113,18,7:04
3,6,Touchdown,5,74,13,4:15
17,0,Interception,0,0,4,1:16
4,2,Touchdown,0,80,5,1:30
2,3,Field Goal,7,33,12,5:38
15,3,Touchdown,10,54,6,1:56
