drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1346,0,09:05,,0,2,67,SD 15,1,MIN,XP
9,1281,1,10:27,,10,2,62,SD 22,0,MIN,
9,1233,2,11:37,,8,2,39,SD 33,0,MIN,
9,1188,3,12:36,,9,2,32,MIN 46,0,MIN,
9,1122,2,14:23,,1,2,12,MIN 42,0,MIN,
9,1326,2,09:09,,2,2,67,SD 2,1,MIN,TD
9,1305,1,09:53,,5,2,65,SD 5,0,MIN,
9,1164,2,13:19,,11,2,13,MIN 44,0,MIN,
9,1257,3,10:55,,3,2,45,SD 28,0,MIN,
9,1101,1,14:44,,10,2,9,MIN 33,0,MIN,
9,1212,1,12:15,,10,2,34,SD 35,0,MIN,
9,1143,1,13:50,,10,2,11,MIN 45,0,MIN,
10,1537,4,05:19,,7,2,29,SD 49,0,SD,PUNT
10,1377,1,09:05,,10,2,8,SD 20,0,SD,
10,1401,2,08:38,,2,2,9,SD 28,0,SD,
10,1425,3,07:55,,1,2,11,SD 29,0,SD,
10,1446,1,07:09,,10,2,26,SD 31,0,SD,
10,1515,3,05:22,,7,2,29,SD 49,0,SD,
10,1491,2,06:07,,9,2,29,SD 47,0,SD,
10,1470,1,06:47,,10,2,27,SD 46,0,SD,
10,1362,0,09:05,,0,2,0,MIN 35,0,MIN,KICKOFF
20,3443,3,08:53,,4,4,6,SD 39,0,MIN,
20,3482,4,08:46,,4,4,6,SD 39,0,MIN,PUNT
20,3401,1,10:24,,10,4,3,SD 45,0,MIN,
20,3422,2,09:39,,7,4,6,SD 42,0,MIN,
20,3465,0,08:46,,0,4,6,,0,,TIMEOUT
6,799,2,03:00,,10,1,0,SD 20,0,SD,
6,821,3,02:55,,10,1,-7,SD 20,0,SD,FUMBLE
6,777,1,03:02,,10,1,0,SD 20,0,SD,
18,2779,1,02:42,,10,3,13,SD 20,0,SD,
18,2764,0,02:42,,0,3,0,MIN 35,0,MIN,KICKOFF
18,2946,2,15:00,,13,4,22,SD 42,0,SD,
18,2930,0,,,0,3,22,,0,,
18,2886,1,00:32,,10,3,20,SD 45,0,SD,PENALTY
18,2824,0,01:48,,0,3,22,,0,,TIMEOUT
18,3047,3,14:17,,10,4,66,MIN 14,1,SD,TD
18,2862,3,01:07,,3,3,25,SD 40,0,SD,
18,2841,2,01:48,,1,3,20,SD 42,0,SD,
18,3025,2,14:20,,10,4,66,MIN 14,0,SD,
18,2968,3,14:56,,13,4,66,SD 42,0,SD,PENALTY
18,2909,1,00:08,,15,3,66,SD 40,0,SD,
18,3003,1,14:24,,10,4,66,MIN 14,0,SD,
18,2800,1,02:17,,10,3,22,SD 33,0,SD,
1,162,3,13:07,,3,1,18,MIN 42,0,MIN,
1,58,1,14:54,,10,1,2,MIN 24,0,MIN,
1,124,2,13:39,,8,1,18,MIN 37,0,MIN,
1,79,2,14:31,,8,1,11,MIN 26,0,MIN,
1,184,4,13:03,,3,1,18,MIN 42,0,MIN,PUNT
1,145,0,13:07,,0,1,18,,0,,TIMEOUT
1,103,1,14:00,,10,1,13,MIN 35,0,MIN,
1,36,0,15:00,,0,1,0,SD 35,0,SD,KICKOFF
5,633,2,05:08,,8,1,2,MIN 9,0,MIN,
5,612,1,05:47,,10,1,2,MIN 7,0,MIN,
5,709,2,04:22,,11,1,33,MIN 42,0,MIN,
5,688,1,04:57,,10,1,35,MIN 43,0,MIN,
5,754,4,03:09,,3,1,43,50,0,MIN,PUNT
5,730,3,03:38,,13,1,43,MIN 40,0,MIN,
5,655,3,05:02,,8,1,36,MIN 9,0,MIN,PENALTY
13,1940,1,01:12,,10,2,-1,MIN 25,0,MIN,
13,1964,2,00:43,,11,2,7,MIN 24,0,MIN,
13,1918,0,01:17,,0,2,0,SD 35,0,SD,KICKOFF
13,1985,0,,,0,2,7,,0,,
21,3598,1,05:58,,10,4,26,SD 37,0,SD,
21,3641,3,05:07,,7,4,44,SD 40,0,SD,
21,3811,1,00:36,,10,4,89,MIN 19,1,SD,TD
21,3686,2,03:37,,7,4,52,MIN 42,0,SD,
21,3707,3,02:57,,2,4,55,MIN 37,0,SD,
21,3568,1,06:38,,10,4,26,SD 23,0,SD,
21,3620,2,05:53,,10,4,29,SD 37,0,SD,
21,3752,0,02:00,,0,4,64,,0,,
21,3502,1,08:37,,10,4,3,SD 11,0,SD,
21,3728,1,02:09,,10,4,64,MIN 34,0,SD,
21,3665,1,04:22,,10,4,47,MIN 45,0,SD,
21,3832,0,00:32,,0,4,89,MIN 15,1,SD,XP
