drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
11,2133,1,10:54,(10:54) (Shotgun) L.Bell right tackle to PIT 37 for 11 yards (K.Ishmael).,10,3,11,PIT 26,0,PIT,
11,2221,3,08:54,(8:54) B.Roethlisberger pass incomplete deep right to M.Bryant.,16,3,5,PIT 31,0,PIT,
11,2154,1,10:13,(10:13) (Shotgun) L.Bell right guard to PIT 38 for 1 yard (M.Goodman; J.Bartu).,10,3,12,PIT 37,0,PIT,
11,2108,0,11:00,M.Bosher kicks 71 yards from ATL 35 to PIT -6. M.Wheaton to PIT 26 for 32 yards (J.Arenas). ATL-J.Wilson was injured during the play. His return is Questionable.,0,3,0,ATL 35,0,ATL,KICKOFF
11,2175,2,09:25,"(9:25) (Shotgun) B.Roethlisberger pass short left to A.Brown to PIT 46 for 8 yards (D.Trufant). Penalty on PIT-A.Brown, Face Mask (15 Yards), declined. PENALTY on PIT-A.Brown, Taunting, 15 yards, enforced between downs.",9,3,5,PIT 38,0,PIT,PENALTY
11,2250,4,08:54,"(8:54) B.Wing punts 55 yards to ATL 14, Center-G.Warren. D.Hester ran ob at ATL 21 for 7 yards (T.Garvin).",16,3,5,PIT 31,0,PIT,PUNT
10,1948,1,14:05,(14:05) M.Ryan pass deep left to H.Douglas to PIT 18 for 16 yards (W.Gay).,10,3,62,PIT 34,0,ATL,
10,2089,4,11:04,"(11:04) M.Bryant 28 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher.",2,3,70,PIT 10,1,ATL,FG
10,1909,0,15:00,"S.Suisham kicks 65 yards from PIT 35 to end zone, Touchback.",0,3,0,PIT 35,0,PIT,KICKOFF
10,1972,1,13:23,"(13:23) G.Carimi reported in as eligible.  S.Jackson right end to PIT 20 for -2 yards (T.Polamalu). PENALTY on ATL-J.Blalock, Offensive Holding, 10 yards, enforced at PIT 18 - No Play.",10,3,52,PIT 18,0,ATL,PENALTY
10,2006,1,13:02,(13:02) M.Ryan pass short left to R.White pushed ob at PIT 22 for 6 yards (W.Gay).,20,3,58,PIT 28,0,ATL,
10,2030,2,12:29,"(12:29) M.Ryan pass short right to R.White to PIT 14 for 8 yards (W.Allen). FUMBLES (W.Allen), recovered by ATL-P.DiMarco at PIT 16. P.DiMarco to PIT 16 for no gain (S.Spence).",14,3,70,PIT 22,0,ATL,FUMBLE
10,1924,1,15:00,(15:00) M.Ryan pass short left to D.Hester to PIT 34 for 46 yards (M.Mitchell).,10,3,46,ATL 20,0,ATL,
10,2065,3,11:35,(11:35) (Shotgun) M.Ryan pass short left to H.Douglas to PIT 10 for 6 yards (L.Timmons).,8,3,70,PIT 16,0,ATL,
13,2658,1,00:45,(:45) B.Roethlisberger pass deep left to H.Miller pushed ob at ATL 43 for 26 yards (D.Trufant).,10,3,37,PIT 31,0,PIT,
13,2613,2,02:00,(2:00) B.Roethlisberger pass deep middle to A.Brown to PIT 29 for 15 yards (P.Worrilow).,16,3,9,PIT 14,0,PIT,
13,2722,1,14:19,"(14:19) L.Bell left end for 13 yards, TOUCHDOWN.",10,4,80,ATL 13,1,PIT,TD
13,2592,1,02:40,(2:40) L.Bell right tackle to PIT 14 for -6 yards (R.Hageman).,10,3,-6,PIT 20,0,PIT,
13,2577,0,02:40,"M.Bosher kicks 65 yards from ATL 35 to end zone, Touchback.",0,3,0,ATL 35,0,ATL,KICKOFF
13,2637,3,01:28,(1:28) L.Bell right guard to PIT 31 for 2 yards (C.Matthews).,1,3,11,PIT 29,0,PIT,
13,2739,0,14:11,"S.Suisham extra point is GOOD, Center-G.Warren, Holder-B.Wing.",0,4,80,ATL 2,1,PIT,XP
13,2698,1,15:00,(15:00) (Shotgun) B.Roethlisberger pass deep left to M.Wheaton pushed ob at ATL 13 for 30 yards (K.Ishmael).,10,4,67,ATL 43,0,PIT,
13,2682,0,,END QUARTER 3,0,3,37,,0,,
12,2275,1,08:44,(8:44) S.Jackson right end to ATL 24 for 3 yards (S.Tuitt; J.Worilds).,10,3,3,ATL 21,0,ATL,
12,2525,3,02:50,"(2:50) (Shotgun) M.Ryan pass incomplete short left to D.Hester. Penalty on ATL-H.Douglas, Offensive Pass Interference, declined.",3,3,75,PIT 4,0,ATL,
12,2318,3,08:01,(8:01) (Shotgun) M.Ryan pass deep right to H.Douglas pushed ob at ATL 43 for 19 yards (A.Blake).,7,3,22,ATL 24,0,ATL,
12,2342,1,07:33,(7:33) S.Jackson left end to PIT 45 for 12 yards (M.Mitchell).,10,3,34,ATL 43,0,ATL,
12,2558,4,02:45,"(2:45) M.Bryant 22 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher.",3,3,75,PIT 4,1,ATL,FG
12,2432,2,04:58,(4:58) (No Huddle) M.Ryan pass incomplete short right to L.Toilolo (C.Heyward).,2,3,75,PIT 19,0,ATL,
12,2296,2,08:06,(8:06) (Shotgun) M.Ryan pass incomplete short left to J.Rodgers.,7,3,3,ATL 24,0,ATL,
12,2478,1,04:09,"(4:09) (No Huddle, Shotgun) M.Ryan pass short right to D.Hester pushed ob at PIT 2 for 9 yards (A.Blake).",10,3,77,PIT 11,0,ATL,
12,2387,2,06:20,"(6:20) (No Huddle, Shotgun) M.Ryan scrambles right end to PIT 27 for 12 yards (L.Timmons).",4,3,52,PIT 39,0,ATL,
12,2454,3,04:54,(4:54) (Shotgun) M.Ryan pass short left to R.White to PIT 11 for 8 yards (A.Blake).,2,3,68,PIT 19,0,ATL,
12,2363,1,06:53,(6:53) (No Huddle) M.Ryan pass short right to R.White pushed ob at PIT 39 for 6 yards (A.Blake).,10,3,40,PIT 45,0,ATL,
12,2502,2,03:36,(3:36) G.Carimi reported in as eligible.  S.Jackson right end to PIT 4 for -2 yards (C.Heyward; W.Allen).,1,3,75,PIT 2,0,ATL,
12,2408,1,05:31,(5:31) (Shotgun) M.Ryan pass short middle to D.Hester to PIT 19 for 8 yards (V.Williams).,10,3,60,PIT 27,0,ATL,
15,3019,0,10:21,M.Bosher kicks 65 yards from ATL 35 to PIT 0. M.Wheaton to PIT 18 for 18 yards (E.Weems).,0,4,0,ATL 35,0,ATL,KICKOFF
15,3182,2,06:43,(6:43) (Shotgun) B.Roethlisberger pass incomplete short right to L.Bell (P.Worrilow) [J.Babineaux].,9,4,29,PIT 47,0,PIT,
15,3115,0,08:10,Timeout #1 by PIT at 08:10.,0,4,15,,0,,TIMEOUT
15,3226,4,06:31,"(6:31) B.Wing punts 36 yards to ATL 17, Center-G.Warren, fair catch by D.Hester.",9,4,29,PIT 47,0,PIT,PUNT
15,3070,1,09:39,(9:39) B.Roethlisberger pass short right to M.Bryant to PIT 34 for 4 yards (D.Trufant).,10,4,16,PIT 30,0,PIT,
