drive,fds,result,penyds,ydsgained,numplays,postime
1,2,Field Goal,0,59,8,2:48
7,0,Punt,0,3,4,2:16
14,0,Punt,0,4,5,1:31
17,1,Touchdown,-2,100,5,1:24
23,3,End of Game,26,16,12,1:54
4,0,Punt,0,-7,4,1:53
8,2,Field Goal,-10,49,9,3:33
19,0,Punt,0,3,5,1:05
15,2,Field Goal,1,27,11,4:08
6,1,Punt,0,19,6,2:17
5,0,Punt,0,4,4,1:35
9,4,Touchdown,0,75,11,5:01
2,2,Field Goal,-10,55,11,4:22
21,1,Punt,-5,22,8,4:36
3,2,Interception,0,31,5,2:05
11,2,Fumble,0,53,10,1:18
13,0,End of Half,0,-1,3,0:13
22,2,Downs,5,72,11,3:01
12,3,Field Goal,0,63,10,0:43
16,5,Downs,15,66,11,4:56
20,1,Fumble,0,45,4,2:18
10,2,Field Goal,0,42,7,1:56
18,3,Field Goal,0,74,12,5:07
