drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,6,5,2:16
24,0,End of Game,0,-1,2,0:05
10,3,Field Goal,0,39,9,4:00
20,0,Punt,0,4,5,1:02
6,4,Field Goal,0,80,12,5:48
18,2,Field Goal,0,33,7,3:10
1,0,Punt,0,7,5,0:59
5,0,Punt,0,9,4,1:36
13,2,End of Half,0,31,8,0:33
21,2,Downs,-5,41,10,2:21
23,4,Interception,0,51,11,1:26
11,3,Touchdown,15,60,7,2:29
14,0,Punt,0,-4,5,1:43
8,0,Punt,0,4,4,0:59
19,2,Field Goal,-5,57,12,3:30
22,0,Punt,0,5,7,0:23
12,4,Touchdown,0,84,16,4:26
16,4,Downs,10,63,16,7:59
7,0,Interception,0,2,6,0:27
3,0,Interception,0,5,4,1:28
17,2,Interception,0,35,10,4:13
4,0,Punt,0,1,5,0:46
2,4,Touchdown,0,78,8,4:13
15,3,Field Goal,-10,66,11,4:08
