drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
24,4158,1,00:24,(:24) (Run formation) D.Prescott kneels to 50 for -1 yards.,10,4,-1,MIN 49,0,DAL,
24,4179,0,,END GAME,0,4,-1,,0,,
24,4136,0,00:25,(Onside Kick formation) K.Forbath kicks onside 14 yards from MIN 35 to MIN 49. J.Witten (didn't try to advance) to MIN 49 for no gain.,0,4,-1,MIN 35,0,MIN,KICKOFF
20,3438,3,04:27,(4:27) (Shotgun) D.Prescott pass incomplete deep left to T.Williams.,7,4,33,MIN 21,0,DAL,
20,3417,2,05:09,(5:09) E.Elliott right tackle to MIN 21 for 2 yards (E.Griffen).,9,4,33,MIN 23,0,DAL,
20,3375,1,06:37,(6:37) E.Elliott right guard to MIN 24 for 30 yards (E.Kendricks).,10,4,30,DAL 46,0,DAL,
20,3460,4,04:20,"(4:20) (Field Goal formation) D.Bailey 39 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",7,4,33,MIN 21,1,DAL,FG
20,3396,1,05:52,(5:52) E.Elliott left tackle to MIN 23 for 1 yard (E.Griffen).,10,4,31,MIN 24,0,DAL,
21,3614,3,03:14,(3:14) (Shotgun) S.Bradford pass incomplete short right to K.Rudolph [D.Irving].,12,4,11,MIN 36,0,MIN,
21,3636,4,03:08,"(3:08) (Punt formation) J.Locke punts 32 yards to DAL 32, Center-K.McDermott. L.Whitehead to DAL 34 for 2 yards (J.Trattou). PENALTY on DAL-K.Frazier, Offensive Holding, 10 yards, enforced at DAL 32.",12,4,11,MIN 36,0,MIN,PUNT
21,3480,0,04:15,D.Bailey kicks 70 yards from DAL 35 to MIN -5. C.Patterson to MIN 25 for 30 yards (K.Frazier).,0,4,0,DAL 35,0,DAL,KICKOFF
21,3502,1,04:10,(4:10) (Shotgun) S.Bradford pass incomplete short middle to K.Rudolph (A.Hitchens).,10,4,0,MIN 25,0,MIN,
21,3548,1,03:42,"(3:42) (No Huddle, Shotgun) S.Bradford pass short middle to J.McKinnon to MIN 43 for 5 yards (O.Scandrick).",10,4,18,MIN 38,0,MIN,
21,3572,2,03:20,"(3:20) (No Huddle, Shotgun) S.Bradford sacked at MIN 36 for -7 yards (B.Mayowa). Penalty on MIN-T.Clemmings, Offensive Holding, declined.",5,4,11,MIN 43,0,MIN,
21,3524,2,04:03,(4:03) (Shotgun) S.Bradford pass short left to A.Thielen to MIN 38 for 13 yards (B.Carr).,10,4,13,MIN 25,0,MIN,
22,3812,4,02:20,"(2:20) (Punt formation) C.Jones punts 41 yards to MIN 31, Center-L.Ladouceur. C.Patterson MUFFS catch, recovered by MIN-A.Cole at MIN 35. A.Cole to MIN 35 for no gain (L.Ladouceur).",4,4,6,DAL 28,0,DAL,FUMBLE
22,3939,0,02:20,Timeout #3 by MIN at 02:20.,0,4,6,,0,,TIMEOUT
22,3769,0,02:24,Timeout #2 by MIN at 02:24.,0,4,9,,0,,TIMEOUT
22,3694,0,02:53,Timeout #1 by MIN at 02:53.,0,4,1,,0,,TIMEOUT
22,3673,1,02:58,(2:58) E.Elliott right guard to DAL 23 for 1 yard (E.Griffen).,10,4,1,DAL 22,0,DAL,
22,3786,3,02:24,"(2:24) (Run formation) D.Prescott FUMBLES (Aborted) at DAL 30, recovered by DAL-E.Elliott at DAL 27. E.Elliott to DAL 28 for 1 yard (C.Greenway; L.Joseph).",1,4,6,DAL 31,0,DAL,FUMBLE
22,3711,2,02:53,"(2:53) D.Prescott scrambles right end to DAL 33 for 10 yards (H.Smith). Minnesota challenged the first down ruling, and the play was REVERSED. D.Prescott scrambles right end to DAL 31 for 8 yards (H.Smith).",9,4,9,DAL 23,0,DAL,
23,3904,2,01:57,(1:57) (Shotgun) S.Bradford pass short left to J.McKinnon to DAL 36 for 5 yards (B.Church).,4,4,29,DAL 41,0,MIN,
23,4081,2,00:30,"(:30) (Shotgun) S.Bradford pass short right to J.McKinnon for 3 yards, TOUCHDOWN.",2,4,65,DAL 3,1,MIN,TD
23,3887,0,01:57,Two-Minute Warning,0,4,24,,0,,
23,4064,0,00:30,Timeout #1 by DAL at 00:30.,0,4,62,,0,,TIMEOUT
23,4102,0,00:25,"(Pass formation) PENALTY on MIN-J.Sirles, False Start, 5 yards, enforced at DAL 2 - No Play.",0,4,65,DAL 2,0,MIN,PENALTY
23,4122,0,00:25,(Pass formation) TWO-POINT CONVERSION ATTEMPT. S.Bradford pass to K.Rudolph is incomplete. ATTEMPT FAILS.,0,4,65,DAL 7,0,MIN,2PPF
23,3928,1,01:46,(1:46) (Shotgun) S.Bradford pass short right to S.Diggs to DAL 21 for 15 yards (B.Carr).,10,4,44,DAL 36,0,MIN,
23,3866,1,02:01,(2:01) J.McKinnon left end to DAL 41 for 6 yards (B.Church; B.Carr).,10,4,24,DAL 47,0,MIN,
23,4007,1,00:57,"(:57) (No Huddle, Shotgun) S.Bradford pass short right to S.Diggs to DAL 7 for 4 yards (B.Church).",10,4,58,DAL 11,0,MIN,
23,4031,2,00:33,"(:33) (No Huddle, Shotgun) S.Bradford pass incomplete short left to A.Thielen (O.Scandrick). PENALTY on DAL-J.Crawford, Defensive Offside, 4 yards, enforced at DAL 7 - No Play.",6,4,62,DAL 7,0,MIN,PENALTY
23,3842,1,02:09,(2:09) (Shotgun) S.Bradford pass deep left to A.Thielen ran ob at DAL 47 for 18 yards.,10,4,18,MIN 35,0,MIN,
23,3959,1,01:23,(1:23) (Shotgun) S.Bradford pass short right to J.McKinnon to DAL 16 for 5 yards (B.Church).,10,4,49,DAL 21,0,MIN,
23,3983,2,01:18,(1:18) (Shotgun) S.Bradford pass short right to C.Patterson to DAL 11 for 5 yards (B.Jones).,5,4,54,DAL 16,0,MIN,
1,147,3,12:36,(12:36) (Shotgun) D.Prescott pass incomplete short right to C.Beasley [D.Hunter].,8,1,14,DAL 35,0,DAL,
1,58,1,14:55,(14:55) E.Elliott right tackle to DAL 33 for 12 yards (A.Sendejo).,10,1,12,DAL 21,0,DAL,
1,36,0,15:00,K.Forbath kicks 66 yards from MIN 35 to DAL -1. L.Whitehead to DAL 21 for 22 yards (K.Brothers).,0,1,0,MIN 35,0,MIN,KICKOFF
1,126,2,13:17,(13:17) E.Elliott left guard to DAL 35 for no gain (A.Sendejo).,8,1,14,DAL 35,0,DAL,
1,102,1,13:55,(13:55) (Shotgun) D.Prescott pass short right to D.Bryant to DAL 35 for 7 yards (X.Rhodes).,15,1,14,DAL 28,0,DAL,
1,173,4,12:30,"(12:30) (Punt formation) C.Jones punts 55 yards to MIN 10, Center-L.Ladouceur. A.Thielen to MIN 11 for 1 yard (K.Wilber).",8,1,14,DAL 35,0,DAL,PUNT
1,79,1,14:15,"(14:15) (Shotgun) PENALTY on DAL-T.Smith, False Start, 5 yards, enforced at DAL 33 - No Play.",10,1,7,DAL 33,0,DAL,PENALTY
3,464,1,06:58,(6:58) D.Prescott pass incomplete deep right to D.Bryant [H.Smith].,10,1,0,DAL 15,0,DAL,
3,559,3,06:30,(6:30) (Shotgun) D.Prescott pass short left to E.Elliott to DAL 15 for no gain (E.Kendricks).,10,1,0,DAL 15,0,DAL,
3,583,4,05:54,"(5:54) (Punt formation) C.Jones punts 48 yards to MIN 37, Center-L.Ladouceur, out of bounds.",10,1,0,DAL 15,0,DAL,PUNT
3,486,2,06:51,"(6:51) (Shotgun) E.Elliott left end to DAL 15 for no gain (A.Barr). FUMBLES (A.Barr), RECOVERED by MIN-A.Barr at DAL 14. A.Barr to DAL 14 for no gain (T.Frederick). The Replay Official reviewed the loose ball recovery ruling, and the play was REVERSED. (Shotgun) E.Elliott left end to DAL 15 for no gain (A.Barr). FUMBLES (A.Barr), and recovers at DAL 15. E.Elliott to DAL 15 for no gain (L.Joseph).",10,1,0,DAL 15,0,DAL,FUMBLE
2,414,3,07:53,(7:53) (Shotgun) S.Bradford pass short right to K.Rudolph to MIN 43 for 3 yards (B.Jones).,12,1,32,MIN 40,0,MIN,
2,199,1,12:19,(12:19) (Shotgun) M.Asiata up the middle to MIN 16 for 5 yards (B.Carr).,10,1,5,MIN 11,0,MIN,
2,438,4,07:12,"(7:12) (Punt formation) J.Locke punts 43 yards to DAL 14, Center-K.McDermott. L.Whitehead to DAL 15 for 1 yard (A.Cole).",9,1,32,MIN 43,0,MIN,PUNT
2,288,2,10:00,(10:00) (Shotgun) S.Bradford pass incomplete short left to K.Rudolph [D.Lawrence].,16,1,8,MIN 19,0,MIN,
2,334,1,09:37,"(9:37) (Shotgun) S.Bradford pass deep right to C.Patterson ran ob at DAL 27 for 31 yards. PENALTY on MIN-C.Patterson, Offensive Pass Interference, 10 yards, enforced at MIN 42 - No Play.",10,1,21,MIN 42,0,MIN,PENALTY
2,310,3,09:56,(9:56) (Shotgun) S.Bradford pass deep left to A.Thielen ran ob at MIN 42 for 23 yards.,16,1,31,MIN 19,0,MIN,
2,393,2,08:35,(8:35) (Shotgun) J.McKinnon right guard to MIN 40 for 3 yards (S.Lee).,15,1,29,MIN 37,0,MIN,
2,244,1,10:59,(10:59) (Shotgun) M.Asiata left guard to MIN 24 for -1 yards (D.Wilson).,10,1,13,MIN 25,0,MIN,
2,265,2,10:23,"(10:23) (Shotgun) PENALTY on MIN-T.Clemmings, False Start, 5 yards, enforced at MIN 24 - No Play.",11,1,8,MIN 24,0,MIN,PENALTY
2,369,1,09:16,"(9:16) (Shotgun) S.Bradford pass short left to C.Patterson to MIN 37 for 5 yards (B.Carr, B.Jones).",20,1,26,MIN 32,0,MIN,
2,220,2,11:40,"(11:40) (Shotgun) S.Bradford pass short middle to K.Rudolph to MIN 25 for 9 yards (S.Lee, A.Hitchens).",5,1,14,MIN 16,0,MIN,
5,891,1,00:16,(:16) (Shotgun) A.Morris left tackle to 50 for 11 yards (E.Griffen).,15,1,28,DAL 39,0,DAL,
5,793,1,02:24,(2:24) E.Elliott right guard to DAL 26 for 4 yards (S.Stephen; D.Hunter).,10,1,4,DAL 22,0,DAL,
5,835,1,01:05,(1:05) D.Prescott pass short left to C.Beasley pushed ob at DAL 44 for 10 yards (C.Munnerlyn).,10,1,22,DAL 34,0,DAL,
5,949,3,14:20,"(14:20) J.Looney reported in as eligible.  L.Whitehead left end to MIN 41 for 6 yards (E.Griffen). FUMBLES (E.Griffen), RECOVERED by MIN-E.Kendricks at MIN 34. E.Kendricks to MIN 34 for no gain (T.Smith).",1,2,37,MIN 47,0,DAL,FUMBLE
5,859,1,00:42,"(:42) E.Elliott left end to MIN 13 for 43 yards (A.Barr; H.Smith). PENALTY on DAL-D.Free, Offensive Holding, 10 yards, enforced at DAL 49.",10,1,17,DAL 44,0,DAL,PENALTY
5,928,2,15:00,(15:00) E.Elliott right tackle to MIN 47 for 3 yards (E.Griffen).,4,2,31,50,0,DAL,
5,771,0,02:28,K.Forbath kicks 59 yards from MIN 35 to DAL 6. L.Dunbar to DAL 22 for 16 yards (E.Lamur).,0,1,0,MIN 35,0,MIN,KICKOFF
