drive,fds,result,penyds,ydsgained,numplays,postime
24,5,End of Game,0,72,15,2:01
20,1,Punt,-15,27,7,1:38
21,1,Field Goal,0,26,6,2:53
22,2,Interception,0,40,6,1:28
23,3,Touchdown,10,39,13,2:35
1,3,Punt,0,41,12,5:07
3,5,Touchdown,22,36,12,4:23
2,1,Punt,0,14,5,2:03
5,0,Punt,0,5,5,1:00
4,0,Punt,0,6,5,0:55
7,0,Punt,0,4,5,0:54
6,4,Touchdown,0,74,9,3:40
9,1,Punt,0,24,6,2:06
8,2,Interception,0,45,7,3:14
11,0,Punt,0,0,5,0:26
10,6,Touchdown,25,59,13,5:22
13,0,End of Half,0,-1,2,0:08
12,2,Field Goal,0,52,9,0:42
15,4,Touchdown,-5,84,9,3:59
14,0,Punt,-5,14,6,2:04
17,3,Interception,0,41,10,5:44
16,0,Punt,5,1,6,1:33
19,4,Touchdown,0,67,9,4:14
18,0,Punt,0,-9,4,1:51
