drive,fds,result,penyds,ydsgained,numplays,postime
20,3,Touchdown,0,75,9,1:49
21,0,Punt,0,6,7,0:34
22,1,Interception,0,17,5,0:53
23,0,End of Game,0,-2,3,0:48
1,4,Field Goal,0,62,15,8:33
3,1,Punt,-5,54,8,2:59
2,2,Punt,0,34,8,3:22
5,2,Punt,-10,33,10,3:52
4,5,Touchdown,0,92,10,3:32
7,6,Touchdown,-5,80,16,3:31
6,4,Touchdown,-5,90,9,3:58
9,1,Punt,0,14,8,4:08
8,0,End of Half,0,-1,3,0:13
11,3,Field Goal,0,41,9,3:30
10,1,Punt,0,7,7,3:09
13,0,Punt,0,7,5,1:32
12,1,Punt,22,-4,7,1:44
15,3,Touchdown,0,61,6,2:07
14,1,Interception,-10,21,5,1:30
17,3,Punt,5,27,12,5:23
16,0,Punt,0,5,5,1:08
19,0,Field Goal,0,-15,5,1:38
18,0,Interception,0,0,1,0:07
