drive,fds,result,penyds,ydsgained,numplays,postime
24,0,End of Game,0,-1,3,0:25
20,1,Field Goal,0,33,5,2:22
21,1,Punt,0,11,7,1:17
22,0,Punt,0,6,7,0:49
23,5,Touchdown,4,61,13,1:44
1,1,Punt,-5,19,7,2:41
3,0,Punt,0,0,4,1:13
2,2,Punt,-15,47,11,5:21
5,2,Fumble,-10,47,9,3:15
4,2,Field Goal,-10,42,7,3:17
7,4,Touchdown,0,84,10,5:12
6,1,Punt,-5,18,8,3:32
9,0,Punt,0,9,5,1:23
8,2,Punt,15,7,9,2:14
11,0,End of Half,0,-3,2,0:15
10,1,Punt,0,12,10,1:37
13,1,Punt,-14,30,7,3:16
12,3,Punt,0,45,11,4:42
15,1,Fumble,-10,4,5,2:03
14,3,Field Goal,0,49,10,4:52
17,2,Punt,-10,25,9,3:43
16,0,Field Goal,-5,9,6,0:56
19,1,Punt,0,11,8,3:45
18,1,Touchdown,0,8,2,0:06
