drive,fds,result,penyds,ydsgained,numplays,postime
20,1,Punt,5,8,9,3:02
21,2,Punt,15,18,9,4:17
22,2,Interception,0,10,10,1:25
23,0,End of Game,-5,-15,7,1:35
1,4,Touchdown,-5,81,13,5:23
3,2,Field Goal,0,34,6,2:40
2,0,Punt,-15,9,5,1:30
5,2,Punt,25,11,8,2:45
4,1,Punt,0,22,8,3:06
7,2,Field Goal,0,41,9,4:51
6,0,Safety,0,-2,2,0:44
9,0,Punt,0,-5,4,1:28
8,1,Punt,0,17,8,3:39
11,0,End of Half,0,-1,2,0:28
10,6,Touchdown,15,75,11,3:26
13,0,Punt,0,0,5,2:13
12,2,Punt,0,31,11,3:17
15,1,Punt,-19,20,9,3:50
14,0,Field Goal,0,7,4,1:33
17,0,Interception,0,0,4,0:27
16,3,Touchdown,0,41,6,2:06
19,5,Touchdown,0,80,11,4:51
18,0,Field Goal,0,-5,4,1:24
