drive,fds,result,penyds,ydsgained,numplays,postime
9,4,Touchdown,0,75,8,2:30
24,4,Field Goal,0,69,18,1:55
10,3,Field Goal,10,44,11,3:44
20,1,Punt,0,20,8,3:30
6,0,Punt,0,5,5,2:01
18,0,Interception,0,0,3,0:30
1,0,Punt,0,6,5,0:55
5,5,Touchdown,0,91,12,6:04
13,0,Punt,0,-1,5,1:14
21,2,Punt,0,27,10,4:06
23,3,Touchdown,0,57,10,1:18
11,4,Field Goal,-5,61,19,6:56
14,2,Fumble,0,44,5,2:50
8,2,Touchdown,38,18,3,0:18
19,1,Punt,-20,14,9,2:37
22,3,Interception,0,46,9,4:56
12,5,Field Goal,13,68,14,1:32
16,1,Punt,9,7,8,3:14
7,0,Punt,-5,10,5,1:54
3,0,Fumble,0,20,3,0:56
17,0,Punt,0,-1,4,1:34
4,0,Punt,0,3,4,1:30
2,0,Punt,0,-4,4,1:40
15,1,Field Goal,0,45,5,2:16
