drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Touchdown,0,75,3,0:11
24,0,Fumble,0,13,2,0:27
10,1,Field Goal,-10,47,7,1:52
20,0,Punt,0,0,5,0:19
6,2,Downs,0,51,9,3:29
18,0,Punt,0,-2,4,1:19
25,1,End of Game,0,10,6,2:27
1,1,Punt,0,11,10,2:42
5,2,Touchdown,0,12,6,1:22
13,4,Field Goal,5,66,10,1:05
21,3,Field Goal,0,53,11,4:02
23,1,Punt,0,22,8,3:11
11,1,Punt,0,21,8,2:06
14,3,Fumble,0,67,8,2:53
8,2,Touchdown,0,65,6,1:44
19,3,Touchdown,0,77,9,3:23
22,4,Fumble,5,60,11,2:47
12,1,Touchdown,0,72,5,0:42
16,2,Field Goal,0,29,7,1:07
7,5,Touchdown,0,76,13,6:05
3,4,Touchdown,0,83,12,4:14
17,3,Missed FG,-10,58,14,6:12
4,2,Interception,0,24,5,1:35
2,2,Field Goal,-15,60,9,2:53
15,0,Punt,0,7,4,1:53
