drive,fds,result,penyds,ydsgained,numplays,postime
10,2,Downs,0,48,14,3:15
5,0,Punt,-10,10,5,1:56
17,4,Touchdown,12,38,7,2:44
21,2,Downs,0,35,7,1:59
7,1,Punt,0,27,8,2:10
12,1,Punt,0,21,6,1:00
19,1,Touchdown,-5,78,4,0:18
14,4,Fumble,0,49,12,3:59
9,2,Touchdown,0,67,4,1:23
15,0,Punt,0,1,4,0:59
20,1,Punt,0,11,8,4:16
1,4,Touchdown,0,78,10,4:16
2,3,Field Goal,-15,71,15,4:44
6,3,Touchdown,0,53,5,1:55
16,2,Fumble,0,28,4,1:26
11,3,End of Half,0,43,11,0:45
22,3,Field Goal,0,49,10,5:22
4,0,Punt,0,9,5,1:51
8,0,Punt,0,5,4,0:53
3,5,Field Goal,0,73,15,6:52
13,4,Touchdown,0,87,9,4:12
23,0,Interception,0,8,3,0:22
18,1,Interception,0,19,5,0:50
24,1,End of Game,0,9,6,2:33
