drive,fds,result,penyds,ydsgained,numplays,postime
24,4,Field Goal,0,77,13,4:35
25,5,Field Goal,5,58,15,6:36
26,0,Punt,0,1,5,0:23
27,0,Punt,0,5,4,1:27
20,0,Punt,0,-2,7,1:03
21,2,Field Goal,0,60,12,1:41
22,1,Punt,0,14,7,0:44
23,0,End of Half,0,-1,2,0:02
28,2,Punt,-20,37,10,1:58
29,1,End of Game,0,21,2,0:01
1,0,Punt,0,-6,5,1:33
3,5,Touchdown,0,87,12,5:59
2,1,Punt,0,3,5,2:29
5,2,Punt,0,19,9,3:45
4,1,Field Goal,0,24,7,3:22
7,0,Punt,0,5,4,0:46
6,3,Fumble,0,36,7,3:19
9,0,Punt,-5,8,6,1:10
8,3,Field Goal,0,69,10,4:23
11,3,End of Half,0,54,7,0:50
10,4,Touchdown,15,48,10,2:24
13,0,Punt,0,0,4,0:59
12,0,Punt,-5,5,6,2:11
15,1,Punt,0,40,7,2:56
14,3,Touchdown,0,59,7,3:28
17,5,Touchdown,43,37,13,2:40
16,5,Field Goal,0,85,12,6:04
19,6,Touchdown,0,76,14,5:10
18,1,Punt,0,22,7,3:02
