drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,-5,10,5,2:42
24,0,End of Game,0,-2,3,1:20
10,5,Touchdown,5,50,10,2:18
20,0,Downs,0,9,4,1:21
6,2,Punt,5,23,8,2:40
18,2,Touchdown,-10,90,9,3:19
1,0,Punt,0,2,5,1:02
5,3,Field Goal,10,37,14,6:33
13,0,Punt,0,-1,6,0:19
21,2,Interception,0,28,7,3:22
23,6,Downs,5,69,17,3:21
11,0,Punt,0,5,5,1:39
14,1,Field Goal,0,16,6,0:50
8,1,Punt,-10,17,7,3:57
19,1,Fumble,-10,33,6,1:55
22,1,Field Goal,-5,42,9,1:39
12,0,Punt,0,2,5,0:48
16,5,Touchdown,-5,85,12,5:12
7,0,Punt,0,9,4,1:30
3,0,Punt,0,-2,4,2:15
17,6,Field Goal,0,75,18,8:31
4,1,Field Goal,0,14,5,2:04
2,2,Punt,15,12,5,1:20
15,0,End of Half,0,-1,3,0:03
