drive,fds,result,penyds,ydsgained,numplays,postime
9,5,Touchdown,0,64,13,3:00
18,6,Touchdown,-15,88,15,3:45
6,5,Interception,0,75,14,6:26
14,6,Touchdown,0,87,18,6:56
7,3,Punt,-20,61,13,7:23
8,1,Interception,0,11,6,1:57
10,1,End of Half,0,12,4,0:39
19,1,End of Game,0,10,9,1:52
12,0,Punt,-5,6,5,1:51
16,0,Punt,0,7,5,0:49
11,0,Punt,0,0,5,0:58
3,3,Touchdown,7,73,6,1:28
17,2,Missed FG,0,40,7,4:16
4,1,Interception,0,12,4,1:23
2,5,Field Goal,5,64,16,6:44
1,1,Fumble,-5,20,4,0:54
5,1,Touchdown,0,2,2,0:06
13,3,Punt,5,32,12,4:46
15,1,Punt,-20,37,11,4:47
