drive,fds,result,penyds,ydsgained,numplays,postime
9,5,Touchdown,-5,80,13,4:59
24,3,Touchdown,0,74,6,1:33
10,3,Blocked FG,-5,62,10,0:43
20,0,Punt,-10,13,7,2:51
6,0,Punt,-5,14,5,1:26
18,0,Interception,0,3,3,1:18
1,0,Punt,0,3,5,1:08
5,1,Missed FG,0,21,6,3:43
13,2,Punt,0,28,8,3:22
21,0,Punt,-10,14,5,1:46
23,1,End of Half,0,9,5,0:52
11,0,Field Goal,-4,0,2,0:00
14,0,Fumble,0,-1,2,0:48
8,6,Touchdown,-5,82,16,7:11
19,0,Field Goal,0,7,4,0:54
22,2,Punt,0,38,12,2:34
12,0,Punt,0,-2,5,1:25
16,3,Punt,-10,43,15,6:52
7,1,Punt,5,7,9,3:13
3,3,Touchdown,0,29,7,3:24
17,2,Punt,0,44,8,4:36
4,2,Fumble,10,3,8,2:54
2,0,Punt,0,-1,4,1:19
15,3,Touchdown,0,16,8,2:42
