drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
11,2652,2,03:23,(3:23) M.Ryan pass incomplete short right to J.Jones.,10,3,0,ATL 11,0,ATL,
11,2707,4,03:11,"(3:11) (Punt formation) M.Bosher punts 61 yards to TB 38, Center-J.Harris. B.Rainey to ATL 34 for 28 yards (O.Schofield).",20,3,-10,ATL 1,0,ATL,PUNT
11,2608,0,03:35,C.Barth kicks 72 yards from TB 35 to ATL -7. D.Hester to ATL 11 for 18 yards (D.Dye).,0,3,0,TB 35,0,TB,KICKOFF
11,2630,1,03:30,(3:30) M.Ryan pass incomplete deep left to J.Jones.,10,3,0,ATL 11,0,ATL,
11,2674,3,03:16,"(3:16) (Shotgun) M.Ryan pass incomplete short left. PENALTY on ATL-M.Ryan, Intentional Grounding, 10 yards, enforced at ATL 11.",10,3,-10,ATL 11,0,ATL,PENALTY
10,2464,2,06:32,(6:32) (Shotgun) J.Winston pass deep left to V.Jackson to ATL 45 for 29 yards (R.Allen).,13,3,37,TB 26,0,TB,
10,2594,0,03:35,(Pass formation) TWO-POINT CONVERSION ATTEMPT. J.Winston pass to A.Humphries is incomplete. ATTEMPT FAILS.,0,3,82,ATL 2,0,TB,2PPF
10,2440,1,07:09,(7:09) (Shotgun) J.Winston pass short left to C.Brate to TB 26 for 7 yards (K.Ishmael; R.Alford).,20,3,8,TB 19,0,TB,
10,2341,0,08:35,M.Bosher kicks 65 yards from ATL 35 to TB 0. D.Dye to TB 18 for 18 yards (J.Hardy).,0,3,0,ATL 35,0,ATL,KICKOFF
10,2488,1,05:53,(5:53) (No Huddle) C.Sims up the middle to ATL 20 for 25 yards (R.Therezie).,10,3,62,ATL 45,0,TB,
10,2575,1,03:41,"(3:41) K.Pamphile reported in as eligible.  D.Martin right guard for 1 yard, TOUCHDOWN.",1,3,82,ATL 1,1,TB,TD
10,2407,1,07:17,"(7:17) J.Winston pass incomplete deep left to M.Evans. PENALTY on TB-M.Evans, Offensive Pass Interference, 10 yards, enforced at TB 29 - No Play.",10,3,1,TB 29,0,TB,PENALTY
10,2509,1,05:23,(5:23) (No Huddle) C.Sims right guard to ATL 15 for 5 yards (D.Trufant).,10,3,67,ATL 20,0,TB,
10,2386,2,07:55,(7:55) D.Martin left tackle to TB 29 for 5 yards (O.Schofield).,4,3,11,TB 24,0,TB,
10,2554,3,04:28,(4:28) (No Huddle) C.Sims up the middle to ATL 1 for 10 yards (P.Worrilow).,1,3,81,ATL 11,0,TB,
10,2530,2,04:43,(4:43) (No Huddle) J.Winston pass short left to L.Stocker pushed ob at ATL 11 for 4 yards (R.Therezie).,5,3,81,ATL 15,0,TB,
10,2363,1,08:30,(8:30) K.Pamphile reported in as eligible.  D.Martin left tackle to TB 24 for 6 yards (R.Allen).,10,3,6,TB 18,0,TB,
13,2880,0,01:21,"C.Barth kicks 65 yards from TB 35 to end zone, Touchback.",0,3,0,TB 35,0,TB,KICKOFF
13,2916,2,00:42,(:42) D.Freeman up the middle to ATL 22 for -2 yards (L.David).,6,3,2,ATL 24,0,ATL,
13,2895,1,01:21,(1:21) D.Freeman left tackle to ATL 24 for 4 yards (K.Brown).,10,3,4,ATL 20,0,ATL,
13,2937,3,00:01,(:01) (Shotgun) M.Ryan pass incomplete short left to J.Jones (K.Alexander).,8,3,2,ATL 22,0,ATL,
13,2959,0,,END QUARTER 3,0,3,2,,0,,
13,2975,4,15:00,"(15:00) (Punt formation) M.Bosher punts 42 yards to TB 36, Center-J.Harris, out of bounds.",8,4,2,ATL 22,0,ATL,PUNT
12,2861,4,01:25,"(1:25) (Field Goal formation) C.Barth 23 yard field goal is GOOD, Center-A.DePaola, Holder-J.Schum.",5,3,29,ATL 5,1,TB,FG
12,2817,2,01:37,(1:37) (Shotgun) J.Winston pass incomplete short right to V.Jackson (J.Durant).,5,3,29,ATL 5,0,TB,
12,2732,1,02:58,"(2:58) D.Martin right tackle to ATL 27 for 7 yards (R.Hageman). PENALTY on ATL-R.Hageman, Face Mask (15 Yards), 14 yards, enforced at ATL 27.",10,3,21,ATL 34,0,TB,PENALTY
12,2764,1,02:37,"(2:37) D.Martin left guard to ATL 13 for no gain (J.Durant). PENALTY on ATL-W.Moore, Unnecessary Roughness, 7 yards, enforced at ATL 13.",10,3,29,ATL 13,0,TB,PENALTY
12,2839,3,01:30,(1:30) (Shotgun) J.Winston pass incomplete short middle to A.Seferian-Jenkins.,5,3,29,ATL 5,0,TB,
12,2796,1,02:10,(2:10) D.Martin left guard to ATL 5 for 1 yard (P.Worrilow).,6,3,29,ATL 6,0,TB,
15,3233,0,10:41,"S.Graham extra point is GOOD, Center-J.Harris, Holder-M.Bosher.",0,4,55,TB 15,1,ATL,XP
15,3213,1,10:48,"(10:48) M.Ryan pass short right to N.Williams for 5 yards, TOUCHDOWN.",5,4,55,TB 5,1,ATL,TD
15,3120,1,12:43,(12:43) (Shotgun) M.Ryan pass short right to D.Freeman to TB 32 for 13 yards (J.Banks).,10,4,23,TB 45,0,ATL,
15,3189,1,11:21,(11:21) (No Huddle) M.Ryan pass short middle to J.Tamme to TB 5 for 10 yards (M.Wright; H.Melton).,10,4,55,TB 15,0,ATL,
15,3144,1,12:17,(12:17) M.Ryan pass short right to R.White to TB 25 for 7 yards (B.McDougald).,10,4,30,TB 32,0,ATL,
