drive,fds,result,penyds,ydsgained,numplays,postime
2,0,Punt,0,2,5,2:12
13,4,Field Goal,0,76,12,4:40
6,6,Touchdown,15,60,15,4:58
9,5,Touchdown,25,69,12,1:23
17,4,Downs,0,54,16,4:10
12,4,Touchdown,0,75,12,4:25
7,5,Touchdown,0,75,13,4:24
4,0,Punt,0,0,5,0:20
15,5,Touchdown,0,75,9,3:37
8,2,Punt,0,29,10,3:40
14,4,Interception,-10,74,11,4:21
5,5,Touchdown,15,59,13,5:08
18,2,End of Game,0,61,7,2:51
10,1,Field Goal,0,36,9,0:28
1,6,Touchdown,4,71,15,6:35
11,3,Touchdown,0,75,8,2:57
3,1,Touchdown,0,11,4,0:52
16,1,Punt,0,14,8,2:59
