drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,-10,47,9,3:33
10,2,Interception,0,36,8,2:55
20,1,Field Goal,0,20,9,1:58
6,1,Field Goal,0,14,6,1:37
18,1,Punt,0,17,6,1:14
1,1,Punt,0,26,8,2:17
5,0,Interception,0,1,4,1:39
13,3,Field Goal,0,66,12,5:14
21,4,Field Goal,0,61,11,0:44
11,4,Touchdown,0,50,10,1:57
14,1,Punt,-5,10,9,4:02
8,1,Field Goal,0,21,5,1:55
19,0,Interception,-5,8,4,0:55
12,2,Missed FG,0,38,10,0:55
16,7,Touchdown,5,75,18,6:15
7,1,Fumble,0,17,5,2:02
3,4,Touchdown,5,52,12,4:26
17,6,Interception,0,74,10,4:40
4,5,Touchdown,5,75,13,4:20
2,1,Punt,5,8,7,2:24
15,4,Touchdown,0,70,10,4:58
