drive,fds,result,penyds,ydsgained,numplays,postime
24,4,Downs,-5,64,15,5:27
25,0,Blocked Punt,0,4,5,1:28
26,2,End of Game,5,16,14,3:59
20,1,Interception,0,10,7,2:36
21,4,Touchdown,0,73,11,3:59
22,0,Punt,0,0,5,0:35
23,1,Missed FG,0,20,6,2:49
1,0,Punt,0,9,5,1:39
3,4,Touchdown,0,37,8,3:45
2,0,Fumble,0,11,1,0:07
5,1,Punt,0,30,8,2:58
4,5,Touchdown,0,83,13,6:01
7,0,Punt,0,1,5,1:28
6,2,Field Goal,0,74,9,3:55
9,1,Punt,0,8,7,3:31
8,0,Punt,0,3,4,1:27
11,1,Field Goal,0,19,7,2:45
10,0,Fumble,0,13,1,0:07
13,2,Field Goal,0,40,10,0:34
12,2,Interception,0,36,8,1:41
15,2,Field Goal,0,47,8,4:00
14,0,End of Half,0,0,2,0:02
17,1,Touchdown,0,18,2,0:08
16,0,Interception,0,2,3,0:50
19,3,Touchdown,0,76,8,2:56
18,0,Punt,0,5,5,1:13
