drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Field Goal,0,0,1,0:05
20,2,Touchdown,0,65,4,1:01
21,2,Fumble,0,43,7,2:19
22,6,Touchdown,-5,85,18,6:35
23,0,Punt,0,5,7,0:31
1,0,Punt,0,5,5,1:20
3,3,Touchdown,0,80,8,2:03
2,4,Touchdown,0,60,11,4:01
5,4,Touchdown,5,91,7,3:03
4,0,Punt,0,6,5,2:09
7,3,Touchdown,0,80,7,2:26
6,6,Touchdown,15,64,13,3:53
9,6,Touchdown,-15,75,21,7:07
8,0,Punt,0,-14,5,2:12
11,0,End of Half,0,0,2,0:02
10,6,Touchdown,20,60,15,1:44
13,6,Touchdown,10,70,12,2:49
12,2,Touchdown,0,65,6,2:02
15,0,Interception,0,2,3,1:36
14,0,Fumble,-10,4,5,1:07
17,6,Touchdown,0,80,10,3:50
16,2,Punt,-3,49,8,3:07
19,0,Punt,-5,3,6,1:44
18,6,Touchdown,28,52,17,3:14
