drive,fds,result,penyds,ydsgained,numplays,postime
24,1,End of Game,-5,21,5,0:26
20,0,Punt,0,8,4,1:38
21,2,Missed FG,-10,52,9,1:40
22,2,Touchdown,0,62,5,1:11
23,6,Touchdown,-5,85,14,2:14
1,0,Punt,0,4,5,1:21
3,3,Missed FG,0,53,10,5:16
2,1,Field Goal,14,6,7,3:20
5,0,Fumble,0,4,3,0:46
4,2,Field Goal,0,34,9,4:26
7,1,Punt,0,13,6,1:11
6,1,Touchdown,0,24,3,0:34
9,1,Downs,0,23,5,2:52
8,1,Punt,-10,31,9,4:12
11,1,End of Half,0,16,6,1:18
10,4,Field Goal,-5,68,17,4:44
13,2,Punt,0,26,6,3:27
12,0,Punt,0,6,5,1:34
15,1,Downs,15,2,6,2:09
14,1,Punt,0,15,7,3:37
17,5,Touchdown,0,74,10,4:27
16,0,Punt,0,4,4,1:35
19,2,Punt,-10,36,10,3:23
18,1,Punt,0,19,7,2:39
