drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,-2,5,0:56
24,1,Interception,0,3,6,0:55
10,2,Missed FG,-5,30,11,2:09
20,0,Punt,0,-15,4,2:05
6,0,Field Goal,0,-2,4,2:01
18,1,Punt,0,24,8,3:23
25,0,End of Game,0,-1,2,0:16
1,2,Blocked Punt,0,28,9,3:08
5,1,Fumble,0,21,7,2:44
13,0,Punt,-10,12,6,1:46
21,0,Punt,0,-1,4,1:10
23,2,Field Goal,0,49,12,2:10
11,1,Field Goal,0,29,5,0:36
14,0,Punt,0,7,4,1:21
8,3,Field Goal,0,65,11,5:20
19,2,Missed FG,-5,34,9,5:05
22,1,Downs,0,13,5,1:52
12,0,End of Half,0,-1,3,0:04
16,2,Punt,0,36,11,3:56
7,1,Missed FG,-5,29,9,2:28
3,1,Punt,-5,22,7,1:33
17,1,Punt,15,19,8,2:42
4,3,Field Goal,0,62,14,6:42
2,1,Field Goal,-5,36,9,2:19
15,5,Touchdown,15,65,8,3:19
