drive,fds,result,penyds,ydsgained,numplays,postime
13,1,Field Goal,0,30,8,2:11
5,0,Interception,0,8,4,1:38
1,0,Punt,0,8,5,1:22
4,3,Punt,5,31,13,4:29
15,4,Field Goal,0,57,14,5:25
3,2,Punt,5,22,8,3:52
19,0,Field Goal,0,0,4,1:29
21,0,Punt,0,-3,4,1:48
22,2,Downs,0,15,9,1:50
9,1,Touchdown,0,18,4,1:24
6,2,Touchdown,15,27,4,0:11
17,3,Field Goal,0,66,12,5:16
8,1,Fumble,0,22,2,0:43
23,0,Punt,0,5,4,2:12
20,0,Punt,0,6,5,1:37
18,1,Interception,0,20,6,2:41
7,0,Punt,0,-1,5,2:06
25,0,End of Game,0,-1,2,0:15
2,2,Punt,0,30,9,3:35
11,0,Punt,0,-4,6,1:43
10,5,Touchdown,42,42,11,3:18
24,6,Interception,0,84,17,3:05
12,1,Interception,0,20,4,1:37
16,1,Punt,-5,21,9,4:22
14,3,Downs,-30,55,16,1:51
