drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
20,3449,3,11:26,(11:26) (Shotgun) M.Ryan sacked at ATL 27 for -9 yards (N.Bowman).,9,4,3,ATL 36,0,ATL,
20,3381,2,12:44,(12:44) D.Freeman right guard to ATL 35 for 7 yards (I.Williams).,6,4,11,ATL 28,0,ATL,
20,3495,4,10:31,"(10:31) M.Bosher punts 44 yards to SF 24, Center-J.Harris, fair catch by B.Ellington.",13,4,8,ATL 32,0,ATL,PUNT
20,3427,2,11:31,(11:31) (Shotgun) M.Ryan pass incomplete short right to J.Jones (J.Tartt).,9,4,12,ATL 36,0,ATL,
20,3468,4,10:45,"(10:45) PENALTY on SF, Defensive 12 On-field, 5 yards, enforced at ATL 27 - No Play.",18,4,8,ATL 27,0,ATL,PENALTY
20,3357,1,13:11,(13:11) M.Ryan pass short left to D.Freeman to ATL 28 for 4 yards (E.Reid). Caught at ATL 26.  2-yds YAC,10,4,4,ATL 24,0,ATL,
20,3406,1,12:07,"(12:07) D.Freeman up the middle to ATL 36 for 1 yard (G.Hodges, A.Lynch).",10,4,12,ATL 35,0,ATL,
21,3563,2,09:17,(9:17) B.Ellington left end to SF 46 for 7 yards (P.Wheeler).,8,4,22,SF 39,0,SF,
21,3584,3,08:34,(8:34) K.Gaskins up the middle to SF 46 for no gain (K.Biermann). Officials will measure to determine 1st down - No gain.,1,4,22,SF 46,0,SF,
21,3609,4,08:07,"(8:07) B.Miller up the middle to SF 47 for 1 yard (B.Reed). Atlanta challenged the first down ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1 at 07:59.)",1,4,23,SF 46,0,SF,TIMEOUT
21,3630,1,07:51,(7:51) S.Draughn up the middle to 50 for 3 yards (R.Hageman).,10,4,26,SF 47,0,SF,
21,3514,1,10:23,(10:23) B.Gabbert pass short right to V.McDonald to SF 37 for 13 yards (D.Trufant). Caught at SF 36.  1-yd YAC,10,4,13,SF 24,0,SF,
21,3538,1,09:50,(9:50) K.Gaskins right end to SF 39 for 2 yards (R.Hageman).,10,4,15,SF 37,0,SF,
21,3677,2,07:20,(7:20) (Shotgun) B.Gabbert pass deep left intended for V.McDonald INTERCEPTED by V.Beasley at ATL 33. V.Beasley to ATL 33 for no gain (V.McDonald).,7,4,26,50,0,SF,INT
22,3782,2,06:15,"(6:15) (Shotgun) M.Ryan Aborted. M.Person FUMBLES at SF 40, recovered by ATL-M.Ryan at SF 45. M.Ryan pass short left to J.Hardy to SF 32 for 8 yards (D.Johnson). Caught at SF 36.  4-yds YAC",3,4,66,SF 40,0,ATL,FUMBLE
22,3917,3,03:42,(3:42) (Shotgun) M.Ryan pass short middle to J.Hardy to SF 1 for 3 yards (J.Ward). Caught at SF 2.  1-yd YAC,4,4,66,SF 4,0,ATL,
22,3810,1,05:40,(5:40) M.Ryan pass short middle to D.Freeman to SF 20 for 12 yards (M.Wilhoite) [A.Armstead]. Caught at SF 26.  6-yds YAC,10,4,66,SF 32,0,ATL,
22,3749,1,06:36,(6:36) (Shotgun) M.Ryan pass short right to J.Jones ran ob at SF 40 for 7 yards. Caught at SF 42.  2-yds YAC,10,4,63,SF 47,0,ATL,
22,3952,4,03:00,"(3:00) M.Bryant 19 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher.",1,4,66,SF 1,1,ATL,FG
22,3838,1,05:04,(5:04) (Shotgun) M.Ryan pass short middle to J.Tamme to SF 8 for 12 yards (A.Armstead). Caught at SF 16.  8-yds YAC,10,4,59,SF 20,0,ATL,
22,3866,1,04:27,(4:27) (Shotgun) M.Ryan pass short left to J.Jones to SF 4 for 4 yards (M.Wilhoite). Caught at SF 5.  1-yd YAC,8,4,63,SF 8,0,ATL,
22,3725,2,07:09,(7:09) (Shotgun) M.Ryan pass deep left to R.White to SF 47 for 20 yards (D.Johnson). Caught at SF 48.  1-yd YAC,10,4,20,ATL 33,0,ATL,
22,3703,1,07:14,(7:14) (Shotgun) M.Ryan pass incomplete short right to J.Jones.,10,4,59,ATL 33,0,ATL,
22,3895,2,03:46,(3:46) (Shotgun) M.Ryan pass incomplete short left to J.Jones (D.Johnson).,4,4,63,SF 4,0,ATL,
23,4046,0,02:52,Timeout #2 by ATL at 02:52.,0,4,3,,0,,TIMEOUT
23,4164,2,01:52,"(1:52) K.Gaskins right guard to SF 42 for 3 yards (P.Wheeler). The Replay Official reviewed the first down ruling, and the play was Upheld. The ruling on the field stands.",2,4,21,SF 39,0,SF,
23,4277,0,00:00,END GAME,0,4,19,,0,,
23,4020,1,02:56,(2:56) K.Gaskins left guard to SF 23 for 3 yards (P.Wheeler).,10,4,3,SF 20,0,SF,
23,4064,2,02:52,"(2:52) K.Gaskins left tackle to SF 26 for 3 yards (G.Jarrett, B.Reed).",7,4,6,SF 23,0,SF,
23,4147,0,01:53,Timeout #3 by ATL at 01:53.,0,4,19,,0,,TIMEOUT
