drive,fds,result,penyds,ydsgained,numplays,postime
20,3,Missed FG,0,28,18,3:02
21,0,End of Game,0,-1,2,0:04
1,3,Fumble,0,46,9,3:23
3,4,Interception,0,50,12,6:10
2,4,Touchdown,0,71,11,4:24
5,3,Touchdown,0,80,6,2:36
4,0,Punt,0,5,5,1:11
7,0,Punt,0,3,6,1:16
6,7,Touchdown,2,87,24,9:15
9,0,End of Half,0,-1,3,0:03
8,3,Field Goal,5,47,8,1:42
11,3,Interception,15,35,5,2:14
10,1,Punt,0,19,7,3:36
13,0,Punt,0,1,4,1:51
12,0,Punt,0,0,4,1:40
15,5,Touchdown,0,78,10,4:08
14,0,Punt,-20,13,6,1:41
17,3,Touchdown,0,23,13,4:41
16,0,Interception,0,6,3,0:43
19,0,Punt,0,-7,6,1:15
18,3,Field Goal,0,57,11,5:05
