drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,-5,20,7,3:02
24,0,End of Game,0,-3,4,1:46
10,3,Touchdown,0,99,6,2:23
20,1,Punt,-5,27,8,3:36
6,0,Punt,0,2,5,1:09
18,1,Missed FG,0,4,8,3:17
1,0,Punt,0,-2,5,1:56
5,4,Field Goal,25,54,10,4:08
13,0,Punt,-5,2,6,2:12
21,4,Field Goal,0,73,10,3:07
23,2,Interception,-5,22,9,2:30
11,2,Punt,-15,30,13,2:36
14,1,Field Goal,0,55,7,3:08
8,2,Downs,0,37,7,3:02
19,0,Punt,0,-1,5,2:03
22,0,Punt,0,7,5,1:07
12,0,Downs,0,7,5,1:00
16,1,Field Goal,0,3,5,2:07
7,1,Punt,0,15,7,2:57
3,4,Touchdown,0,88,8,3:17
17,0,Downs,-20,1,6,2:40
4,0,Punt,-15,13,7,2:54
2,0,Punt,0,7,4,1:36
15,0,Punt,0,-8,6,2:27
