drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Punt,0,5,5,1:10
25,5,Field Goal,19,57,22,6:52
26,2,Missed FG,0,41,6,0:53
27,0,End of Game,0,-1,2,0:19
20,0,Punt,0,6,4,1:04
21,3,Punt,0,40,11,3:34
22,3,Missed FG,0,70,9,3:53
23,4,Touchdown,15,62,6,1:42
1,1,Punt,0,18,8,2:32
3,5,Touchdown,0,64,11,3:55
2,1,Punt,-20,29,9,3:35
5,3,Punt,5,29,13,3:46
4,1,Punt,0,24,6,1:57
7,3,Punt,-10,40,13,5:24
6,2,Field Goal,0,40,6,3:00
9,0,Interception,0,0,1,0:07
8,0,Punt,0,-2,4,1:03
11,3,Missed FG,0,58,12,2:20
10,1,Touchdown,-10,36,4,0:50
13,0,End of Half,0,8,5,0:47
12,1,Punt,0,21,8,0:44
15,2,Field Goal,15,19,5,1:16
14,1,Interception,0,21,5,1:07
17,0,Punt,-3,1,5,0:52
16,1,Punt,15,6,8,2:31
19,1,Punt,-5,18,7,2:50
18,1,Missed FG,0,21,5,1:57
