drive,fds,result,penyds,ydsgained,numplays,postime
1,3,Punt,0,37,11,5:44
21,1,Punt,-15,12,6,2:38
17,5,Touchdown,0,80,15,6:34
7,1,Punt,-10,27,7,3:17
10,0,Punt,0,1,5,1:05
20,0,Punt,0,8,5,2:29
4,2,Punt,0,38,11,4:50
6,2,Punt,5,29,11,3:46
13,1,Touchdown,0,9,3,0:45
14,0,Interception,0,5,3,0:50
11,2,Punt,0,34,8,3:57
5,3,Touchdown,0,86,4,1:27
22,1,End of Game,0,9,6,2:18
9,4,Field Goal,5,80,11,2:24
19,4,Touchdown,0,81,9,3:09
12,1,Fumble,0,8,3,1:20
18,0,Interception,0,6,4,1:18
8,1,Punt,0,25,5,1:31
2,0,Punt,0,4,4,1:03
16,2,Touchdown,0,81,6,2:03
15,0,Field Goal,0,0,4,1:34
3,6,Touchdown,0,73,13,5:58
