drive,fds,result,penyds,ydsgained,numplays,postime
20,2,Punt,-5,35,15,4:35
21,1,End of Game,0,23,2,0:18
1,1,Punt,0,23,6,2:05
3,2,Punt,-5,46,11,5:27
2,1,Punt,0,18,7,3:56
5,4,Touchdown,0,69,9,3:18
4,0,Punt,0,1,4,1:39
7,0,Punt,0,4,4,0:45
6,1,Punt,0,14,6,2:12
9,4,Touchdown,5,69,13,2:35
8,6,Touchdown,1,83,16,7:31
11,0,Interception,0,-1,4,1:25
10,0,End of Half,0,8,4,0:32
13,1,Punt,5,-2,6,1:38
12,4,Touchdown,15,36,7,2:42
15,5,Touchdown,5,75,16,4:55
14,3,Touchdown,26,35,9,1:41
17,6,Touchdown,5,75,10,3:58
16,5,Touchdown,1,64,12,4:10
19,1,Interception,0,12,3,1:10
18,2,Missed FG,0,45,9,3:28
