drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1402,1,05:27,,10,2,1,MIN 40,0,MIN,
9,1490,2,03:43,,4,2,72,JAX 8,0,MIN,
9,1512,1,03:01,,3,2,72,JAX 3,0,MIN,
9,1358,0,06:18,,0,2,0,JAX 35,0,JAX,KICKOFF
9,1469,1,04:23,,10,2,52,JAX 14,0,MIN,
9,1590,0,02:00,,0,2,74,,0,,
9,1534,2,02:57,,3,2,74,JAX 3,0,MIN,
9,1429,2,04:49,,9,2,46,MIN 41,0,MIN,
9,1373,1,06:18,,10,2,74,MIN 25,0,MIN,FUMBLE
9,1558,3,02:25,,1,2,74,JAX 1,0,MIN,TIMEOUT
9,1645,4,02:00,,1,2,74,JAX 1,0,MIN,
10,1997,3,00:19,,1,2,92,MIN 7,0,JAX,
10,1932,1,00:52,,10,2,79,MIN 16,0,JAX,
10,2021,4,00:13,,1,2,92,MIN 7,1,JAX,FG
10,1956,2,00:26,,14,2,92,MIN 20,0,JAX,
10,1806,1,01:40,,10,2,34,JAX 35,0,JAX,
10,1765,3,01:46,,7,2,34,JAX 4,0,JAX,PENALTY
10,1666,1,01:56,,10,2,2,JAX 1,0,JAX,
10,1874,1,01:03,,10,2,83,JAX 45,0,JAX,
10,1980,0,00:19,,0,2,92,,0,,TIMEOUT
10,1828,2,01:36,,10,2,34,JAX 35,0,JAX,
10,1725,0,01:46,,0,2,7,,0,,TIMEOUT
10,1704,2,01:50,,8,2,7,JAX 3,0,JAX,
10,1742,3,01:46,,3,2,3,JAX 8,0,JAX,PENALTY
10,1687,0,01:50,,0,2,2,,0,,TIMEOUT
10,1850,3,01:31,,10,2,44,JAX 35,0,JAX,
20,4209,1,01:35,,10,4,23,JAX 40,0,JAX,
20,4144,1,02:13,,10,4,32,JAX 25,0,JAX,
20,4279,1,01:02,,10,4,42,MIN 33,0,JAX,
20,4301,2,00:58,,10,4,34,MIN 33,0,JAX,
20,4355,0,00:22,,0,4,32,,0,,TIMEOUT
20,4378,3,00:21,,20,4,32,MIN 43,0,JAX,FGB
20,4185,2,02:00,,4,4,15,JAX 31,0,JAX,
20,4255,3,01:23,,2,4,42,JAX 48,0,JAX,
20,4320,3,00:31,,18,4,32,MIN 41,0,JAX,PENALTY
20,4168,0,02:00,,0,4,6,,0,,
20,4129,0,02:13,,0,4,0,MIN 35,0,MIN,KICKOFF
20,4233,2,01:28,,2,4,23,JAX 48,0,JAX,
6,895,2,13:53,,9,2,34,MIN 32,0,JAX,
6,782,2,01:00,,10,1,1,JAX 39,0,JAX,
6,848,1,15:00,,10,2,28,MIN 45,0,JAX,
6,760,1,01:07,,10,1,0,JAX 39,0,JAX,
6,832,0,,,0,1,16,,0,,
6,874,1,14:29,,10,2,29,MIN 33,0,JAX,
6,916,3,13:16,,4,2,34,MIN 27,0,JAX,
6,808,3,00:21,,9,1,16,JAX 40,0,JAX,
6,938,4,13:12,,4,2,34,MIN 27,1,JAX,FG
18,3736,3,05:36,,10,4,0,JAX 20,0,JAX,
18,3715,2,06:15,,10,4,0,JAX 20,0,JAX,
18,3800,4,05:14,,15,4,-5,JAX 15,0,JAX,PUNT
18,3758,4,05:29,,10,4,-5,JAX 20,0,JAX,PENALTY
18,3687,1,06:19,,10,4,0,JAX 20,0,JAX,
1,100,2,13:51,,9,1,45,JAX 30,0,MIN,
1,40,0,15:00,,0,1,0,JAX 35,0,JAX,KICKOFF
1,55,1,15:00,,10,1,50,MIN 25,0,MIN,
1,79,1,14:29,,10,1,45,JAX 31,0,MIN,
1,145,4,12:30,,4,1,50,JAX 25,1,MIN,FG
1,121,3,13:13,,9,1,50,JAX 30,0,MIN,
5,654,1,03:12,,10,1,1,MIN 22,0,MIN,
5,675,2,02:28,,11,1,-1,MIN 21,0,MIN,
5,699,3,01:42,,11,1,1,MIN 21,0,MIN,
5,734,4,01:17,,9,1,1,MIN 23,0,MIN,PUNT
13,2445,1,09:27,,10,3,41,JAX 32,0,MIN,
13,2517,4,08:34,,6,3,41,JAX 28,1,MIN,FG
13,2332,1,11:22,,10,3,0,MIN 31,0,MIN,
13,2399,2,10:14,,10,3,26,JAX 43,0,MIN,
13,2421,3,10:08,,10,3,37,JAX 43,0,MIN,
13,2466,2,08:46,,6,3,41,JAX 28,0,MIN,
13,2354,2,11:17,,10,3,41,MIN 31,0,MIN,
13,2378,1,10:54,,10,3,26,JAX 43,0,MIN,
13,2488,3,08:41,,6,3,41,JAX 28,0,MIN,
21,4397,1,00:05,,10,4,-1,MIN 49,0,MIN,
21,4421,0,00:00,,0,4,-1,,0,,
11,2076,0,,,0,2,-1,,0,,
11,2040,0,00:09,,0,2,0,JAX 35,0,JAX,KICKOFF
11,2055,1,00:09,,10,2,-1,MIN 25,0,MIN,
14,2724,3,05:06,,5,3,90,JAX 35,0,JAX,PENALTY
14,2593,2,07:51,,6,3,14,JAX 14,0,JAX,PENALTY
14,2625,2,07:29,,12,3,3,JAX 8,0,JAX,
14,2767,1,04:47,,10,3,51,MIN 39,0,JAX,
14,2822,1,04:39,,10,3,76,MIN 17,0,JAX,
14,2843,2,04:00,,7,3,76,MIN 14,0,JAX,
14,2569,1,08:24,,10,3,4,JAX 10,0,JAX,
14,2649,3,06:45,,7,3,20,JAX 13,0,JAX,
14,2865,3,03:54,,7,3,90,MIN 14,1,JAX,TD
14,2684,1,06:24,,10,3,14,JAX 30,0,JAX,
14,2536,0,08:29,,0,3,0,MIN 35,0,MIN,KICKOFF
14,2789,2,04:44,,10,3,73,MIN 39,0,JAX,PENALTY
14,2886,0,03:50,,0,3,90,MIN 15,1,JAX,XP
14,2703,2,05:45,,16,3,25,JAX 24,0,JAX,
8,1203,2,09:37,,8,2,33,MIN 44,0,JAX,
8,1271,2,08:15,,18,2,30,MIN 43,0,JAX,
8,1292,3,07:28,,13,2,31,MIN 38,0,JAX,PENALTY
8,1153,1,10:43,,10,2,22,JAX 32,0,JAX,
8,1131,0,10:49,,0,2,0,MIN 35,0,MIN,KICKOFF
8,1248,2,08:30,,13,2,31,MIN 38,0,JAX,PENALTY
8,1315,3,07:11,,18,2,31,MIN 43,0,JAX,
8,1339,4,06:22,,12,2,31,MIN 37,1,JAX,FG
8,1227,1,09:07,,10,2,30,MIN 35,0,JAX,
8,1182,1,10:16,,10,2,24,MIN 46,0,JAX,
19,4019,0,03:08,,0,4,37,,0,,TIMEOUT
19,4113,0,02:13,,0,4,54,JAX 15,1,MIN,XP
19,3897,1,03:33,,10,4,27,JAX 28,0,MIN,
19,3918,0,03:27,,0,4,27,,0,,TIMEOUT
19,3974,3,03:21,,10,4,37,JAX 28,0,MIN,
19,4036,2,03:08,,10,4,48,JAX 17,0,MIN,
19,3957,0,03:21,,0,4,26,,0,,TIMEOUT
19,4066,1,03:02,,6,4,51,JAX 6,0,MIN,
19,3820,1,05:04,,10,4,5,MIN 46,0,MIN,
19,3841,2,04:21,,5,4,11,JAX 49,0,MIN,
19,3865,1,03:38,,10,4,26,JAX 43,0,MIN,PENALTY
19,3935,2,03:27,,9,4,26,JAX 27,0,MIN,
19,4087,2,02:17,,3,4,54,JAX 3,1,MIN,TD
19,3998,1,03:14,,10,4,37,JAX 17,0,MIN,
12,2203,2,12:32,,7,3,48,JAX 39,0,JAX,
12,2227,1,12:19,,10,3,52,MIN 27,0,JAX,
12,2270,3,11:32,,6,3,52,MIN 23,0,JAX,
12,2137,2,14:24,,8,3,6,JAX 27,0,JAX,
12,2248,2,11:36,,6,3,52,MIN 23,0,JAX,
12,2101,0,15:00,,0,3,0,MIN 35,0,MIN,KICKOFF
12,2182,1,13:09,,10,3,14,JAX 36,0,JAX,
12,2307,4,11:27,,6,3,52,MIN 23,0,JAX,FGM
12,2116,1,15:00,,10,3,2,JAX 25,0,JAX,
12,2158,3,13:47,,4,3,11,JAX 31,0,JAX,
16,3269,1,14:12,,10,4,0,JAX 25,0,JAX,
16,3254,0,14:13,,0,4,0,MIN 35,0,MIN,KICKOFF
16,3336,4,12:48,,5,4,5,JAX 30,0,JAX,PUNT
16,3290,2,13:37,,10,4,5,JAX 25,0,JAX,
16,3314,3,12:51,,5,4,5,JAX 30,0,JAX,
7,957,0,13:07,,0,2,0,JAX 35,0,JAX,KICKOFF
7,1078,3,11:00,,8,2,26,JAX 22,0,MIN,
7,979,1,13:00,,10,2,4,JAX 48,0,MIN,
7,1056,2,11:04,,8,2,26,JAX 22,0,MIN,
7,1035,1,11:43,,10,2,26,JAX 24,0,MIN,
7,1000,2,12:12,,6,2,24,JAX 44,0,MIN,PENALTY
7,1112,4,10:53,,8,2,26,JAX 22,1,MIN,FG
3,389,4,08:36,,1,1,45,JAX 9,0,MIN,PENALTY
3,322,1,10:09,,10,1,42,JAX 18,0,MIN,
3,298,1,10:28,,10,1,41,MIN 41,0,MIN,
3,365,3,09:30,,9,1,50,JAX 17,0,MIN,
3,412,4,07:57,,6,1,45,JAX 14,1,MIN,FG
3,343,2,09:35,,9,1,42,JAX 17,0,MIN,
