drive,fds,result,penyds,ydsgained,numplays,postime
1,3,Field Goal,0,65,10,3:55
21,5,Touchdown,5,70,17,6:30
17,1,Touchdown,0,10,3,0:45
7,0,Punt,-5,2,5,0:54
10,1,Interception,5,2,7,2:46
20,6,Touchdown,-7,105,15,7:42
4,0,Punt,0,6,4,1:39
6,0,Punt,-5,-8,5,0:55
13,4,Missed FG,10,47,13,3:43
25,4,Downs,-5,78,13,2:43
14,1,Downs,0,19,6,0:40
11,0,Punt,0,6,5,1:13
5,0,Punt,0,2,4,1:17
28,0,End of Game,0,-2,3,1:12
26,0,Punt,0,1,7,0:28
27,1,Downs,0,13,7,0:56
22,1,Punt,0,13,7,2:49
9,0,Punt,-10,6,5,1:12
19,0,Fumble,0,5,2,0:46
12,2,Fumble,0,52,8,3:20
18,0,Interception,0,0,3,0:15
8,1,Punt,0,18,7,3:02
2,3,Touchdown,0,85,9,3:41
16,0,Interception,0,7,4,1:30
24,2,Field Goal,0,71,7,2:43
15,0,End of Half,0,-3,3,0:14
3,0,Punt,0,8,5,1:29
23,1,Interception,0,14,5,1:41
