drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Punt,0,5,6,0:34
21,5,Touchdown,-5,79,17,2:44
22,1,End of Game,0,6,6,0:29
1,4,Field Goal,9,63,19,8:41
3,1,Touchdown,0,49,2,0:08
2,0,Punt,0,-7,5,2:13
5,0,Punt,-10,9,5,1:20
4,0,Punt,0,-13,6,2:06
7,2,Downs,0,51,7,3:33
6,2,Punt,-5,30,8,2:18
9,0,Interception,0,0,1,0:08
8,3,Interception,15,28,8,4:11
11,0,End of Half,0,-1,3,0:13
10,5,Field Goal,10,65,17,5:09
13,1,Punt,0,3,6,2:58
12,1,Fumble,0,13,3,0:46
15,3,Blocked FG,-10,63,15,7:02
14,2,Field Goal,0,25,7,2:52
17,3,Field Goal,15,35,10,4:15
16,1,Touchdown,0,3,2,0:05
19,0,Punt,0,0,5,0:32
18,5,Field Goal,3,67,15,7:43
