drive,fds,result,penyds,ydsgained,numplays,postime
20,3,Fumble,0,90,13,4:38
21,1,End of Game,0,55,8,1:45
1,1,Punt,0,18,8,4:15
3,1,Punt,0,21,5,2:44
2,2,Punt,0,26,9,4:06
5,1,Punt,0,20,7,2:21
4,1,Punt,0,17,6,2:39
7,4,Field Goal,0,57,13,5:40
6,3,Touchdown,5,62,8,2:59
9,1,Punt,0,13,6,0:54
8,4,Field Goal,-5,51,15,4:16
11,2,Field Goal,-5,35,10,3:49
10,0,End of Half,0,-1,2,0:06
13,0,Punt,-10,6,5,1:19
12,0,Punt,0,7,5,1:39
15,0,Punt,-7,13,5,1:58
14,3,Punt,-10,58,11,5:47
17,1,Punt,-10,11,6,2:28
16,1,Fumble,0,8,6,2:01
19,0,Punt,0,9,5,2:09
18,1,Fumble,0,13,5,2:27
