drive,fds,result,penyds,ydsgained,numplays,postime
10,0,End of Half,0,0,2,0:02
9,3,Field Goal,-10,67,15,2:38
16,5,Touchdown,0,80,12,4:11
1,5,Field Goal,-15,82,16,7:06
8,2,Punt,0,32,9,4:04
6,0,Punt,0,7,4,1:30
20,5,End of Game,0,66,18,7:31
12,1,Punt,5,1,8,3:34
14,0,Punt,0,5,5,1:34
3,3,Field Goal,0,53,10,5:30
4,2,Punt,-5,31,11,4:19
7,0,Punt,0,9,4,1:28
11,5,Touchdown,5,75,13,4:36
2,1,Punt,0,23,6,1:53
19,0,Safety,-8,0,4,0:30
18,0,Punt,0,5,4,1:00
5,0,Punt,0,7,4,1:30
17,0,Punt,0,1,5,2:03
15,2,Field Goal,10,25,7,2:06
13,1,Field Goal,0,22,8,2:55
