drive,fds,result,penyds,ydsgained,numplays,postime
2,6,Touchdown,0,75,15,5:57
8,5,Field Goal,0,54,14,4:43
1,5,Field Goal,0,61,16,8:41
9,3,Touchdown,0,75,10,3:51
6,2,Touchdown,0,24,5,2:08
14,0,Interception,0,4,4,0:47
7,0,Punt,0,0,5,0:59
5,1,Interception,0,13,4,1:13
4,1,Punt,0,23,6,1:43
20,2,End of Game,0,29,7,1:44
12,5,Touchdown,0,83,8,4:11
3,2,Field Goal,-5,50,11,4:36
13,2,Field Goal,-10,54,10,4:21
15,0,Missed FG,0,7,5,2:13
11,0,Punt,0,7,4,1:31
16,1,Interception,0,8,4,1:59
19,0,Punt,0,8,5,2:26
17,2,Touchdown,0,35,6,2:16
10,2,Punt,0,40,11,4:09
18,0,Punt,0,0,5,0:29
