drive,fds,result,penyds,ydsgained,numplays,postime
7,0,Punt,0,2,5,1:08
15,7,Touchdown,25,67,8,2:43
10,4,Touchdown,0,75,9,0:48
6,7,Touchdown,-10,90,18,8:56
4,4,Touchdown,0,80,11,4:51
3,0,Field Goal,-5,9,6,1:22
16,3,Touchdown,5,84,8,1:31
12,2,Punt,0,15,10,4:03
21,0,Punt,0,-16,5,2:01
2,0,Punt,0,9,4,1:49
8,4,Touchdown,8,44,12,2:29
9,0,Punt,0,8,5,0:39
14,0,Punt,0,5,4,1:32
22,1,End of Game,0,8,8,3:43
18,3,Touchdown,0,83,8,2:30
5,4,Touchdown,0,72,10,4:18
13,3,Missed FG,-6,69,12,4:30
20,5,Touchdown,0,78,9,5:27
11,0,End of Half,0,0,1,0:05
19,0,Punt,0,5,5,1:32
17,0,Punt,-11,0,5,0:28
1,2,Punt,0,31,9,3:35
