drive,fds,result,penyds,ydsgained,numplays,postime
15,5,Fumble,0,71,13,5:48
10,0,Punt,5,0,5,0:39
5,1,Fumble,0,12,5,1:30
4,0,Fumble,0,18,1,0:10
7,4,Field Goal,2,48,15,6:15
9,0,Punt,0,0,5,0:30
18,5,Touchdown,5,70,10,4:22
19,5,Touchdown,0,75,11,3:33
2,4,Field Goal,10,46,12,4:52
20,2,Field Goal,0,48,13,3:12
12,4,End of Half,0,61,8,0:27
6,2,Field Goal,15,30,11,4:08
11,3,Touchdown,0,97,8,0:33
22,1,End of Game,0,12,7,2:29
16,0,Interception,0,2,3,0:50
21,0,Fumble,0,10,4,1:12
1,5,Touchdown,6,69,12,4:57
14,2,Field Goal,0,47,7,3:05
13,2,Interception,0,29,9,4:57
3,1,Punt,0,19,6,2:07
17,0,Field Goal,0,0,5,0:32
8,2,Downs,5,32,9,3:52
