drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Punt,0,8,5,1:25
21,2,Field Goal,5,45,12,1:05
22,1,End of Game,0,23,5,0:40
1,2,Punt,-15,42,10,3:34
3,2,Fumble,0,80,6,3:16
2,4,Punt,0,41,11,5:40
5,2,Field Goal,43,18,10,2:51
4,4,Touchdown,0,80,9,3:19
7,6,Touchdown,10,70,17,4:57
6,5,Field Goal,13,67,15,5:57
9,0,Interception,0,0,4,0:13
8,3,Missed FG,0,48,7,0:26
11,0,Punt,0,9,5,2:22
10,0,Field Goal,0,-3,4,0:50
13,1,Punt,0,21,8,3:31
12,0,Interception,-3,3,3,1:01
15,5,Touchdown,0,80,11,3:51
14,5,Touchdown,5,78,13,5:16
17,0,Field Goal,0,2,4,1:34
16,1,Fumble,0,10,6,2:18
19,0,Punt,0,8,4,2:05
18,2,Punt,0,26,10,3:49
