drive,fds,result,penyds,ydsgained,numplays,postime
24,4,Downs,-5,57,13,2:20
25,1,Punt,-5,21,11,3:06
26,5,Touchdown,0,89,11,2:28
27,0,End of Game,0,-1,4,1:14
20,6,Touchdown,0,66,10,3:30
21,1,Fumble,0,14,6,1:20
22,2,Touchdown,0,29,5,1:22
23,1,Punt,-10,48,8,3:16
1,4,Fumble,0,70,11,3:06
3,0,Fumble,0,3,2,0:08
2,3,Field Goal,0,51,10,2:39
5,0,Interception,-5,6,5,1:39
4,1,Touchdown,0,25,2,0:08
7,0,Safety,0,-5,2,0:11
6,1,Punt,-10,19,6,2:19
9,1,Punt,-10,26,8,3:14
8,2,Punt,-5,31,10,2:50
11,1,Punt,0,11,5,1:31
10,3,Punt,0,25,10,3:58
13,0,Punt,0,1,5,1:59
12,3,Touchdown,5,57,7,2:07
15,1,End of Half,-20,28,8,0:58
14,4,Touchdown,0,44,11,3:13
17,1,Touchdown,0,30,3,0:34
16,0,Interception,-10,9,5,1:00
19,1,Punt,-25,9,8,2:49
18,5,Missed FG,0,57,16,7:01
