drive,fds,result,penyds,ydsgained,numplays,postime
24,1,Punt,-12,14,6,1:39
25,0,Missed FG,0,9,4,2:03
26,4,Touchdown,15,44,8,2:03
27,1,Punt,0,24,11,1:20
20,3,Downs,0,69,7,2:11
21,2,Punt,0,25,6,2:58
22,1,Punt,-5,23,8,3:20
23,2,Punt,-10,34,10,4:53
28,3,Field Goal,-5,53,13,1:24
29,0,End of Game,0,-2,4,1:23
1,2,Punt,5,32,10,3:46
3,1,Touchdown,0,13,3,0:42
2,0,Interception,0,0,1,0:10
5,4,Touchdown,0,83,9,4:12
4,2,Punt,0,33,8,1:42
7,4,Field Goal,0,66,12,5:20
6,5,Touchdown,0,80,10,3:42
9,1,Field Goal,0,22,6,2:32
8,0,Punt,0,3,5,1:34
11,1,Touchdown,0,7,2,0:06
10,0,Fumble,0,-13,4,1:19
13,0,Punt,0,-1,4,1:32
12,0,Punt,0,1,5,0:57
15,0,End of Half,0,-1,3,0:09
14,4,Field Goal,0,64,16,2:17
17,0,Punt,0,9,4,1:50
16,1,Punt,0,23,6,1:24
19,1,Punt,5,10,8,2:33
18,0,Punt,0,2,4,0:59
