drive,fds,result,penyds,ydsgained,numplays,postime
11,2,End of Half,0,45,9,0:49
10,5,Touchdown,10,27,14,4:13
13,4,Field Goal,0,74,14,5:42
12,3,Field Goal,0,49,12,6:04
15,4,Touchdown,0,71,11,4:27
14,0,Punt,-10,14,6,1:23
17,4,Field Goal,1,51,18,4:41
16,4,Field Goal,-5,77,15,5:46
18,2,Downs,0,58,11,1:57
1,1,Punt,0,14,8,2:52
3,1,Fumble,0,14,2,0:51
2,1,Punt,-15,29,7,3:24
5,0,Punt,-5,12,5,2:32
4,0,Punt,0,1,5,1:48
7,3,Touchdown,0,75,6,1:40
6,6,Field Goal,0,83,16,7:00
9,0,Interception,-5,0,3,0:13
8,3,Field Goal,0,40,12,4:38
