drive,fds,result,penyds,ydsgained,numplays,postime
11,5,Touchdown,0,80,11,5:20
10,1,Punt,0,16,6,1:58
13,4,Interception,5,58,18,7:00
12,0,Fumble,0,0,1,0:06
15,0,Punt,-4,10,5,2:39
14,4,Interception,15,51,9,3:40
17,0,Punt,-5,11,8,1:25
16,5,Touchdown,25,22,14,6:02
18,2,End of Game,0,25,8,1:50
1,0,Punt,5,2,6,2:49
3,4,Touchdown,40,25,8,2:48
2,2,Punt,-15,33,8,3:24
5,1,Field Goal,-5,24,7,3:22
4,3,Fumble,5,69,9,4:15
7,5,Touchdown,20,60,14,5:38
6,4,Field Goal,-5,83,10,5:01
9,0,End of Half,0,4,2,0:49
8,2,Field Goal,0,63,10,1:54
