drive,fds,result,penyds,ydsgained,numplays,postime
24,1,Downs,-10,32,8,2:16
25,0,End of Game,0,-2,3,1:10
20,1,Fumble,15,15,3,1:00
21,4,Touchdown,5,51,9,4:06
22,5,Fumble,10,40,11,2:54
23,0,Punt,-15,21,5,1:51
1,0,Punt,0,-1,5,1:44
3,1,Fumble,0,5,6,2:44
2,1,Fumble,0,11,3,1:17
5,4,Field Goal,10,63,18,8:28
4,0,Field Goal,0,4,4,1:42
7,0,Punt,0,7,4,2:09
6,1,Punt,0,18,6,2:19
9,0,Punt,-9,12,6,1:14
8,0,Punt,-5,0,5,0:30
11,2,Punt,0,41,12,3:24
10,2,Fumble,0,44,6,3:31
13,0,End of Half,0,0,2,0:04
12,2,Missed FG,0,43,8,0:54
15,3,Missed FG,0,63,9,3:13
14,2,Field Goal,0,54,7,3:15
17,4,Touchdown,26,62,6,1:55
16,1,Punt,-35,57,10,4:23
19,0,Punt,0,5,4,1:32
18,1,Punt,0,27,7,2:25
