drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1263,1,08:43,,10,2,14,PHI 20,0,PHI,
9,1285,2,08:39,,10,2,14,PHI 20,1,PHI,TD
9,1239,1,09:26,,10,2,14,PHI 6,0,PHI,
10,1404,2,07:21,,8,2,14,PHI 27,0,PHI,
10,1428,1,06:37,,10,2,14,PHI 37,0,PHI,
10,1503,3,04:35,,8,2,7,PHI 39,0,PHI,
10,1522,4,04:03,,15,2,7,PHI 32,0,PHI,PUNT
10,1338,1,08:30,,10,2,7,PHI 25,0,PHI,
10,1323,0,08:30,,0,2,0,WAS 35,0,WAS,KICKOFF
10,1359,2,07:51,,3,2,2,PHI 32,0,PHI,PENALTY
10,1479,2,05:23,,23,2,14,PHI 24,0,PHI,
10,1449,2,05:51,,8,2,-1,PHI 39,0,PHI,PENALTY
20,3770,1,01:59,,10,4,7,WAS 25,0,WAS,
20,3755,0,01:59,,0,4,0,PHI 35,0,PHI,KICKOFF
20,3794,2,01:38,,3,4,-5,WAS 32,1,WAS,TD
6,782,3,03:31,,1,1,7,PHI 22,0,PHI,
6,740,1,04:49,,10,1,4,PHI 13,0,PHI,
6,761,2,04:14,,6,1,9,PHI 17,0,PHI,
6,805,4,02:55,,3,1,7,PHI 20,0,PHI,FUMBLE
18,3523,2,06:39,,10,4,2,WAS 1,0,WAS,
18,3552,3,05:59,,8,4,2,WAS 3,0,WAS,
18,3501,1,06:43,,10,4,0,WAS 1,0,WAS,
18,3585,4,05:53,,8,4,2,WAS 3,0,WAS,PUNT
1,68,1,14:56,,10,1,0,WAS 16,0,WAS,
1,135,1,13:31,,10,1,10,WAS 27,0,WAS,
1,178,3,12:49,,11,1,10,WAS 26,0,WAS,
1,44,0,15:00,,0,1,0,PHI 35,0,PHI,KICKOFF
1,111,3,14:12,,11,1,11,WAS 15,0,WAS,
1,156,2,12:52,,11,1,10,WAS 26,0,WAS,
1,90,2,14:50,,10,1,-1,WAS 16,0,WAS,
1,200,4,12:43,,11,1,10,WAS 26,0,WAS,PUNT
5,674,2,05:43,,16,1,4,WAS 44,0,WAS,
5,717,4,04:57,,6,1,4,PHI 46,0,WAS,PUNT
5,695,3,05:02,,6,1,4,PHI 46,0,WAS,
5,653,1,06:21,,20,1,-6,WAS 40,0,WAS,
5,620,1,06:29,,10,1,-10,50,0,WAS,PENALTY
13,2279,2,12:32,,3,3,53,WAS 27,0,PHI,PENALTY
13,2343,1,11:39,,15,3,51,WAS 27,0,PHI,
13,2231,3,13:35,,10,3,41,PHI 36,0,PHI,
13,2164,1,15:00,,10,3,11,PHI 25,0,PHI,
13,2364,2,10:53,,12,3,51,WAS 24,0,PHI,
13,2309,1,12:32,,10,3,48,WAS 22,0,PHI,PENALTY
13,2149,0,15:00,,0,3,0,WAS 35,0,WAS,KICKOFF
13,2422,4,10:42,,12,3,51,WAS 24,1,PHI,FG
13,2255,1,12:58,,10,3,48,WAS 34,0,PHI,
13,2393,3,10:49,,12,3,51,WAS 24,0,PHI,
