drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,-5,25,10,2:53
24,0,Punt,-5,3,9,1:11
10,4,Touchdown,0,82,12,6:20
20,0,Punt,0,0,5,2:26
6,0,Punt,0,0,5,1:05
18,5,Touchdown,-1,71,12,6:17
25,2,Fumble,0,38,10,1:50
1,0,Punt,0,2,5,1:00
5,7,Touchdown,-9,80,18,6:19
13,4,Missed FG,5,58,12,1:39
21,4,Touchdown,0,75,11,2:47
23,4,Touchdown,0,64,7,1:31
11,0,Fumble,0,19,2,0:09
14,0,End of Half,0,-1,2,0:12
8,0,Fumble,0,-7,2,0:16
19,5,Touchdown,0,80,13,3:34
22,1,Punt,0,20,8,4:37
12,0,Punt,0,7,5,1:11
16,2,Touchdown,0,68,5,1:56
7,0,Punt,0,-8,4,0:54
3,3,Touchdown,0,54,9,3:29
17,0,Punt,0,8,5,1:37
4,1,Punt,0,15,7,2:34
2,1,Interception,0,20,4,1:59
15,2,Downs,15,33,8,2:14
