drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,1,5,1:03
24,0,Punt,-10,17,7,2:41
10,3,Touchdown,0,83,8,2:50
20,0,Fumble,0,9,3,1:17
6,1,Touchdown,0,50,2,0:15
27,6,Touchdown,5,75,16,3:41
18,0,Punt,0,3,5,2:04
28,2,End of Game,0,32,11,4:00
26,3,Field Goal,5,40,10,3:46
25,4,Touchdown,5,58,10,2:37
1,0,Punt,0,-2,5,1:09
5,0,Punt,0,7,4,0:52
13,3,Punt,5,28,9,4:11
21,2,Touchdown,0,31,5,0:59
23,4,Touchdown,2,80,10,3:56
11,0,Interception,0,0,3,0:14
14,5,Downs,5,61,18,4:36
8,2,Touchdown,0,45,5,2:07
19,1,Punt,0,15,8,2:27
22,1,Punt,0,10,6,2:32
12,0,Punt,0,3,5,1:39
16,2,Punt,-5,1,11,1:44
7,0,Punt,0,-3,5,1:35
3,0,Punt,0,-3,5,1:23
17,1,End of Half,0,-2,5,1:03
4,0,Punt,0,9,4,1:42
2,4,Touchdown,0,88,7,2:54
15,1,Touchdown,0,91,3,0:43
