drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Punt,-10,9,6,1:58
21,4,Field Goal,0,45,12,2:53
22,3,Punt,-9,47,18,3:34
23,1,End of Game,0,10,2,0:16
1,6,Touchdown,-5,82,17,6:47
3,0,Punt,0,9,5,1:06
2,1,Field Goal,0,47,8,3:11
5,1,Punt,0,27,6,1:25
4,3,Touchdown,0,55,7,3:20
7,0,Punt,0,-3,4,1:30
6,0,Punt,0,1,4,1:05
9,1,Punt,0,7,7,2:47
8,0,Punt,-6,13,5,2:40
11,3,Blocked FG,0,46,12,1:40
10,3,Punt,0,39,11,4:22
13,5,Field Goal,-5,73,15,8:06
12,0,End of Half,-5,-1,4,0:07
15,1,Fumble,0,21,5,2:15
14,5,Touchdown,0,80,13,4:01
17,1,Fumble,0,15,6,3:01
16,0,Field Goal,0,9,5,1:32
19,1,Punt,5,0,5,0:31
18,0,Punt,-5,0,5,1:53
