drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Interception,0,28,8,3:11
1,1,Touchdown,0,49,3,0:22
22,1,Interception,-10,17,6,2:53
12,2,Punt,-10,38,13,2:30
4,1,Interception,0,33,6,2:20
11,4,Touchdown,38,42,11,2:42
2,2,Field Goal,0,65,9,3:33
20,1,Interception,0,11,6,1:39
13,0,End of Half,0,2,1,0:30
24,0,Punt,0,8,5,1:21
15,0,Punt,0,6,5,1:46
25,1,Punt,0,25,9,3:00
10,1,Touchdown,0,16,2,0:06
18,0,Fumble,0,0,1,0:13
8,2,Touchdown,0,11,4,1:21
6,1,Punt,5,9,8,3:28
19,3,Touchdown,0,28,5,2:01
23,3,Touchdown,5,40,6,2:41
14,3,Touchdown,-10,84,7,2:59
3,3,Touchdown,0,68,9,3:38
17,1,Touchdown,0,80,5,1:22
7,0,Fumble,0,-9,3,0:52
16,5,Touchdown,0,86,14,5:19
27,1,End of Game,0,15,7,2:50
5,6,Touchdown,28,54,16,5:27
21,0,Fumble,0,-1,2,0:48
26,2,Interception,0,29,5,1:08
